date,hour_start,congestion_raw_sum,congestion_raw_mean,segment_count
2024-08-01,0,72.9714895647428,0.021330455879784507,3421
2024-08-01,1,74.18445228052002,0.024015685425872457,3089
2024-08-01,2,49.13452210088968,0.02197429432061256,2236
2024-08-01,3,31.91756589747759,0.015792956901275402,2021
2024-08-01,4,48.00272588787177,0.022420703357249775,2141
2024-08-01,5,44.87159535638634,0.018188729370241727,2467
2024-08-01,6,66.39324788194106,0.01895325374876993,3503
2024-08-01,7,92.76301824736905,0.020280502458978802,4574
2024-08-01,8,92.21813378727472,0.01930461247378579,4777
2024-08-01,9,115.31714493677065,0.02430799851112366,4744
2024-08-01,10,128.19163220210177,0.02694233547753295,4758
2024-08-01,11,129.87754065900873,0.02775754235071783,4679
2024-08-01,12,107.45314279821709,0.022191892358161314,4842
2024-08-01,13,131.38156865550064,0.026747062022699643,4912
2024-08-01,14,124.31710549727939,0.025360486637551895,4902
2024-08-01,15,131.25139295101002,0.02641404567337694,4969
2024-08-01,16,125.87915004465317,0.025528118037853004,4931
2024-08-01,17,116.67024737529204,0.023545963143348544,4955
2024-08-01,18,127.25721576228028,0.02529461652997024,5031
2024-08-01,19,141.00298088260408,0.02686794605232547,5248
2024-08-01,20,120.06641284975989,0.024339430944609747,4933
2024-08-01,21,121.75939070005006,0.025933842534621953,4695
2024-08-01,22,121.09588165800336,0.02787658417541514,4344
2024-08-01,23,86.79061771866942,0.022589957761236186,3842
2024-08-02,0,65.34342237905533,0.019511323493298097,3349
2024-08-02,1,79.32877071153281,0.025556949327169075,3104
2024-08-02,2,42.19516433531265,0.017986003552989193,2346
2024-08-02,3,45.201519089711816,0.02028793495947568,2228
2024-08-02,4,30.5050905253247,0.01596289404778896,1911
2024-08-02,5,43.710372687468904,0.016219062221695325,2695
2024-08-02,6,60.42369278670665,0.016934891476094914,3568
2024-08-02,7,82.0709719997919,0.01849695109303401,4437
2024-08-02,8,121.50719169089051,0.025602021005244523,4746
2024-08-02,9,117.77722328190683,0.024258954332009645,4855
2024-08-02,10,110.62999911624412,0.02399262613668274,4611
2024-08-02,11,128.29484906792248,0.027043602248718907,4744
2024-08-02,12,119.60151156934526,0.02467536859280901,4847
2024-08-02,13,128.01123897539614,0.02603971500720019,4916
2024-08-02,14,142.45345153429943,0.02856495920078192,4987
2024-08-02,15,135.14122253458694,0.02696353203004528,5012
2024-08-02,16,139.58565035404968,0.027162025754825778,5139
2024-08-02,17,131.49406103275754,0.025468537871926697,5163
2024-08-02,18,150.57129383023485,0.02891153875388534,5208
2024-08-02,19,140.4945580814468,0.02687348088780543,5228
2024-08-02,20,136.3766891834605,0.02585340079307308,5275
2024-08-02,21,114.81605985388408,0.023185795608619563,4952
2024-08-02,22,131.21197302839624,0.0282297704450078,4648
2024-08-02,23,132.04016862369727,0.02961870090257902,4458
2024-08-03,0,102.37581296480596,0.025748443904629267,3976
2024-08-03,1,90.02253011963863,0.025772267426177678,3493
2024-08-03,2,90.37230865129521,0.02586499961399405,3494
2024-08-03,3,67.73781188649572,0.02338205449999852,2897
2024-08-03,4,49.349512987159976,0.018622457731003763,2650
2024-08-03,5,56.31506246465814,0.022067030746339398,2552
2024-08-03,6,63.87008605754894,0.020537005163199017,3110
2024-08-03,7,79.26485843251105,0.021250632287536472,3730
2024-08-03,8,118.01235386437412,0.027248292279929375,4331
2024-08-03,9,112.06639716660847,0.024100300465937304,4650
2024-08-03,10,109.4936136124661,0.022327408974809566,4904
2024-08-03,11,112.69040842585486,0.02252907005714811,5002
2024-08-03,12,155.97272318984682,0.029590727222509355,5271
2024-08-03,13,144.53801536192725,0.026976113356089446,5358
2024-08-03,14,144.2267558075232,0.02723314875519698,5296
2024-08-03,15,150.74687886942388,0.02772101487117026,5438
2024-08-03,16,138.6484075143383,0.027116840898560198,5113
2024-08-03,17,156.1506610665956,0.03048626729140875,5122
2024-08-03,18,124.8876820241755,0.02522983475235869,4950
2024-08-03,19,139.2732682974944,0.02754068979582646,5057
2024-08-03,20,137.2301512020811,0.026497422514400674,5179
2024-08-03,21,125.97229904367659,0.02617878201240162,4812
2024-08-03,22,117.03231830997599,0.025452874795558068,4598
2024-08-03,23,94.88802671181418,0.022102964526395104,4293
2024-08-04,0,95.95192033735223,0.023592800673064233,4067
2024-08-04,1,95.86395984254641,0.02524064240193428,3798
2024-08-04,2,85.37996188026322,0.023795975997843707,3588
2024-08-04,3,66.5111075624761,0.020572566521025702,3233
2024-08-04,4,66.07113369892011,0.021820057364240458,3028
2024-08-04,5,63.42278602600844,0.02196840527398976,2887
2024-08-04,6,65.6519296297932,0.020815450104563475,3154
2024-08-04,7,89.59621991040278,0.025954872511704166,3452
2024-08-04,8,74.27835361009232,0.020156948062440252,3685
2024-08-04,9,96.85116997474704,0.02423702952320997,3996
2024-08-04,10,88.57769577787633,0.021354314314820717,4148
2024-08-04,11,105.27360526043387,0.023904088387927763,4404
2024-08-04,12,108.43610138475671,0.02407551096464403,4504
2024-08-04,13,112.07408597617444,0.024107138304188952,4649
2024-08-04,14,100.73137199584677,0.020985702499134742,4800
2024-08-04,15,112.33777603076818,0.02313857384773804,4855
2024-08-04,16,119.18857112568932,0.02453449385049183,4858
2024-08-04,17,128.76705816376528,0.026632276766032116,4835
2024-08-04,18,129.87001266941488,0.026849289367255506,4837
2024-08-04,19,135.1023011778078,0.02757189819955261,4900
2024-08-04,20,125.64023226630883,0.026257101832039463,4785
2024-08-04,21,137.19462478248877,0.028546530333435034,4806
2024-08-04,22,91.70166919275559,0.021241989620744868,4317
2024-08-04,23,92.24576328503862,0.02373797305327808,3886
2024-08-05,0,81.0471339026589,0.023255992511523358,3485
2024-08-05,1,60.529726372825685,0.02098084103044218,2885
2024-08-05,2,35.49416792956034,0.015643088554235497,2269
2024-08-05,3,34.80504734663278,0.017061297718937638,2040
2024-08-05,4,41.709072730904616,0.018150162197956753,2298
2024-08-05,5,35.41317346702613,0.014142641160952926,2504
2024-08-05,6,64.35173386265927,0.016433027033365494,3916
2024-08-05,7,81.58861408580934,0.017400003004011375,4689
2024-08-05,8,85.18587831402883,0.01781385995692782,4782
2024-08-05,9,126.48463251259625,0.026133188535660382,4840
2024-08-05,10,131.50599167280183,0.028569626694069483,4603
2024-08-05,11,136.9581561831943,0.0301869420725577,4537
2024-08-05,12,126.39860436261122,0.026278296125283,4810
2024-08-05,13,105.56066157533262,0.021978068202234566,4803
2024-08-05,14,115.15890277967694,0.02420830413699326,4757
2024-08-05,15,129.3298952075264,0.026540097518474533,4873
2024-08-05,16,127.51623383362248,0.026103630262768164,4885
2024-08-05,17,126.41848234025652,0.025668727378732287,4925
2024-08-05,18,115.00059154004586,0.022461053035165206,5120
2024-08-05,19,129.461430334749,0.02561563718534804,5054
2024-08-05,20,113.83522029548008,0.023553738939681376,4833
2024-08-05,21,117.80625017748909,0.026719494256631685,4409
2024-08-05,22,101.36293320138665,0.024377809812743303,4158
2024-08-05,23,83.02326125016855,0.023546018505436344,3526
2024-08-06,0,72.21690937023607,0.023500458630080073,3073
2024-08-06,1,53.06720578744093,0.021159172961499575,2508
2024-08-06,2,38.195753731996426,0.019537469939640114,1955
2024-08-06,3,32.34652876419402,0.01741870154237696,1857
2024-08-06,4,36.576539925632936,0.01807141300673564,2024
2024-08-06,5,43.027450152976805,0.01735677698788899,2479
2024-08-06,6,86.55955881309782,0.02104024278393238,4114
2024-08-06,7,85.80083508338548,0.018101442000714237,4740
2024-08-06,8,93.92470308324272,0.01903621870353521,4934
2024-08-06,9,96.66687632984419,0.020424017817419014,4733
2024-08-06,10,131.4090680859894,0.027560626695887037,4768
2024-08-06,11,117.2719956989284,0.025389044316719723,4619
2024-08-06,12,101.8912100172454,0.021968781806219362,4638
2024-08-06,13,122.75774013277636,0.025144969302084465,4882
2024-08-06,14,132.74463731595938,0.027471986199494904,4832
2024-08-06,15,116.81173946534523,0.02482187408953362,4706
2024-08-06,16,120.69528381546486,0.02516057615498538,4797
2024-08-06,17,138.87249283164863,0.028769938436223042,4827
2024-08-06,18,133.96373239684416,0.026365623380603064,5081
2024-08-06,19,127.86861169011037,0.02512153471318475,5090
