date,hour_start,congestion_raw_sum,congestion_raw_mean,segment_count
2024-08-01,0,114.56261521502681,0.020109288259615027,5697
2024-08-01,1,77.55696633063637,0.016400288925911687,4729
2024-08-01,2,70.58138847674124,0.01653347118218347,4269
2024-08-01,3,60.47224461846381,0.01654507376702156,3655
2024-08-01,4,68.72335078019304,0.019191106054228718,3581
2024-08-01,5,79.98934218977827,0.0164485589532754,4863
2024-08-01,6,86.80018181221503,0.014141443762172537,6138
2024-08-01,7,104.43829348388695,0.014813942338139994,7050
2024-08-01,8,95.9226482675153,0.012584970908884191,7622
2024-08-01,9,124.66209664263769,0.016021346439100075,7781
2024-08-01,10,122.77794841956057,0.0158341434639619,7754
2024-08-01,11,117.58760265734479,0.015300924223467117,7685
2024-08-01,12,114.52031805108916,0.014784445914160749,7746
2024-08-01,13,106.5522240368976,0.013379234560132798,7964
2024-08-01,14,110.66334760279304,0.014193067539155193,7797
2024-08-01,15,110.66105408677426,0.014304686412457893,7736
2024-08-01,16,132.92516752056073,0.016811074683263025,7907
2024-08-01,17,117.46858629380777,0.014805720480691679,7934
2024-08-01,18,109.15077925193174,0.013790370088683732,7915
2024-08-01,19,110.98575921627602,0.014185296423348162,7824
2024-08-01,20,103.78799963085096,0.01393688728761259,7447
2024-08-01,21,89.35013026373461,0.012370224320051864,7223
2024-08-01,22,121.87689212258394,0.018101424643187872,6733
2024-08-01,23,121.83823738601912,0.01919316909042519,6348
2024-08-02,0,84.09388278697553,0.014660718756446221,5736
2024-08-02,1,82.7444969517829,0.015573968935024074,5313
2024-08-02,2,69.15401674536695,0.01488463554570963,4646
2024-08-02,3,80.15742769472394,0.019723776499686006,4064
2024-08-02,4,56.39887280111626,0.014532046586219084,3881
2024-08-02,5,93.14462924923023,0.019177399474826072,4857
2024-08-02,6,94.55105926365592,0.015813858381611628,5979
2024-08-02,7,91.16280619537268,0.013000970649653833,7012
2024-08-02,8,123.54059591912662,0.01638904164488281,7538
2024-08-02,9,117.72603351090217,0.015401103285047379,7644
2024-08-02,10,126.70218135117764,0.016555884143627027,7653
2024-08-02,11,125.40610562623503,0.016305565677575743,7691
2024-08-02,12,113.80202170440796,0.014578788330054824,7806
2024-08-02,13,132.4979710604772,0.016788896485108618,7892
2024-08-02,14,112.0398852738695,0.01429444823601295,7838
2024-08-02,15,117.58080670569146,0.014997551875725951,7840
2024-08-02,16,111.66073315575558,0.0143412192596655,7786
2024-08-02,17,104.90384329929887,0.013193792390806047,7951
2024-08-02,18,125.40276984975232,0.01579181083613554,7941
2024-08-02,19,103.19185980399863,0.013158870161183197,7842
