date,hour_start,congestion_raw_sum,congestion_raw_mean,segment_count
2024-08-01,0,85.3164264833248,0.026644730319589256,3202
2024-08-01,1,54.56543294293073,0.020194460748679026,2702
2024-08-01,2,53.75929836558441,0.02694701672460371,1995
2024-08-01,3,43.88591011211758,0.022175800966203932,1979
2024-08-01,4,35.649616231602714,0.0220195282468207,1619
2024-08-01,5,61.59990415068348,0.02429018302471746,2536
2024-08-01,6,71.98262983655862,0.0221621397280045,3248
2024-08-01,7,92.84382847743336,0.02445833205411838,3796
2024-08-01,8,99.77762905592412,0.02444930876155945,4081
2024-08-01,9,95.72989658707007,0.023400121385253013,4091
2024-08-01,10,126.80843529570754,0.03192558793950341,3972
2024-08-01,11,118.37023644432092,0.027760374400638114,4264
2024-08-01,12,132.11954878104282,0.030583228884500654,4320
2024-08-01,13,135.55244054409764,0.029480739570269168,4598
2024-08-01,14,133.8521846538895,0.02892850327510039,4627
2024-08-01,15,140.84739427111506,0.03129246706756611,4501
2024-08-01,16,124.09165708526335,0.027948571415599855,4440
2024-08-01,17,125.52284586572978,0.027430691841287103,4576
2024-08-01,18,115.67642065903372,0.02412438387049713,4795
2024-08-01,19,120.28228868622479,0.025370657811901454,4741
2024-08-01,20,129.75502820907363,0.026897808501051747,4824
2024-08-01,21,129.26612816366415,0.0270374666730107,4781
2024-08-01,22,116.55271705926876,0.02819369062875393,4134
2024-08-01,23,101.34991863236003,0.027354903814402167,3705
2024-08-02,0,85.46118205572589,0.027019026890839674,3163
2024-08-02,1,69.1028351367143,0.02383678342073622,2899
2024-08-02,2,53.02456672193536,0.02305415944431972,2300
2024-08-02,3,51.57289290545488,0.02877951613027616,1792
2024-08-02,4,41.03997695417848,0.021679861042883507,1893
2024-08-02,5,56.17192732350146,0.02193359130164055,2561
2024-08-02,6,80.98407478419381,0.024167136611218682,3351
2024-08-02,7,72.95290103158553,0.01967446090387959,3708
2024-08-02,8,122.44994910906516,0.029133939830850622,4203
2024-08-02,9,87.16037578986864,0.02148394769284413,4057
2024-08-02,10,101.66521501146016,0.02427536175058743,4188
2024-08-02,11,126.80865354946951,0.029476674465241635,4302
2024-08-02,12,140.42169342749506,0.03133713310142715,4481
2024-08-02,13,128.56268908875182,0.028838647171097315,4458
2024-08-02,14,135.83905717130347,0.02930091828544078,4636
2024-08-02,15,119.19280789344573,0.025610831090125855,4654
2024-08-02,16,135.49152092491323,0.02760063575573706,4909
2024-08-02,17,131.0946043085214,0.026896718159319124,4874
2024-08-02,18,142.35636087541369,0.028150358092824537,5057
2024-08-02,19,179.71231625743906,0.03315725392203673,5420
2024-08-02,20,136.67597005473107,0.026158080393249964,5225
2024-08-02,21,132.2224482773925,0.027217465680813603,4858
2024-08-02,22,129.94089961570074,0.0282357452446112,4602
2024-08-02,23,97.1781687176052,0.02379485032262615,4084
2024-08-03,0,100.50948857102489,0.026215307399849997,3834
2024-08-03,1,80.26016144633971,0.02308316406279543,3477
2024-08-03,2,85.66584303058964,0.02571003692394647,3332
2024-08-03,3,79.06804639272777,0.026497334582013327,2984
2024-08-03,4,59.9683555391276,0.02356320453403835,2545
2024-08-03,5,65.28979061468834,0.0252865184410102,2582
2024-08-03,6,70.38376350508625,0.021994926095339453,3200
2024-08-03,7,82.57785480083642,0.024216379706990154,3410
2024-08-03,8,81.60043632836629,0.020158210555426454,4048
2024-08-03,9,95.77195244203455,0.02301104095195448,4162
2024-08-03,10,130.9867398066553,0.029803581298442614,4395
2024-08-03,11,116.87416404886865,0.026111296704394247,4476
2024-08-03,12,137.91620284577752,0.02915775958684514,4730
2024-08-03,13,142.05012976701175,0.029624636030659384,4795
2024-08-03,14,116.94528760933628,0.023615768903339312,4952
2024-08-03,15,134.93761117159085,0.026831897230381953,5029
2024-08-03,16,136.9859557116688,0.027293475933785373,5019
2024-08-03,17,132.70823756917335,0.02755569716967885,4816
2024-08-03,18,136.245419623202,0.026746254342992146,5094
2024-08-03,19,138.77886821547176,0.02823578193600646,4915
2024-08-03,20,149.40620057765128,0.029815645695001253,5011
2024-08-03,21,147.11915289464673,0.029144047720809575,5048
2024-08-03,22,120.47777164276792,0.025798238039136598,4670
2024-08-03,23,130.12947241413275,0.028319798131476115,4595
2024-08-04,0,114.96043952342865,0.027661318460882735,4156
2024-08-04,1,99.03134691759085,0.024970082430053164,3966
2024-08-04,2,90.54120568079514,0.024483830632989492,3698
2024-08-04,3,68.62907229657556,0.02089165062300626,3285
2024-08-04,4,73.72947557915668,0.024933877436305946,2957
2024-08-04,5,68.39940281037696,0.025512645583878012,2681
2024-08-04,6,67.41684302462068,0.02229392957163382,3024
2024-08-04,7,65.1474122292877,0.020767425001366815,3137
2024-08-04,8,88.77930691111717,0.025518628028490132,3479
2024-08-04,9,91.44185942055523,0.02467400416097011,3706
2024-08-04,10,83.99450286955584,0.021620206658830333,3885
2024-08-04,11,106.76322274162874,0.02560269130494694,4170
2024-08-04,12,130.07012417289283,0.029887436620609567,4352
2024-08-04,13,144.21170484934652,0.03060520051981038,4712
2024-08-04,14,130.68468342705086,0.027740327621959427,4711
2024-08-04,15,137.50505989993582,0.028599222108971676,4808
2024-08-04,16,115.66985886365056,0.02395813149619937,4828
2024-08-04,17,131.21299556443495,0.027262205602417402,4813
2024-08-04,18,124.95142979508327,0.025939678180420027,4817
2024-08-04,19,138.60850996796228,0.028166736429173396,4921
2024-08-04,20,136.6036978927867,0.028376339404401058,4814
2024-08-04,21,130.5668286977802,0.02682696295413606,4867
2024-08-04,22,105.41909356854428,0.023615388344207948,4464
2024-08-04,23,96.79047177863873,0.023816553095137482,4064
2024-08-05,0,75.14248256703148,0.02110151153244355,3561
2024-08-05,1,72.98975931883236,0.0250136255376396,2918
2024-08-05,2,51.35571897871638,0.022012738524953442,2333
2024-08-05,3,36.34006264748794,0.01912634876183576,1900
2024-08-05,4,52.316346103526485,0.029210690175056665,1791
2024-08-05,5,62.02325067230961,0.024351492215276643,2547
2024-08-05,6,70.32944194813025,0.02043272572577869,3442
2024-08-05,7,94.5107446422131,0.024818998067808063,3808
2024-08-05,8,92.0005349785,0.02313314935340709,3977
2024-08-05,9,103.70283337793325,0.026227322553852617,3954
2024-08-05,10,110.4410646482344,0.028009400113678518,3943
2024-08-05,11,113.92707257961476,0.02751861656512434,4140
2024-08-05,12,102.59958147797546,0.023999902100111218,4275
2024-08-05,13,138.67653171461956,0.03000357674483331,4622
2024-08-05,14,137.34803732878353,0.030809339912243952,4458
2024-08-05,15,130.11497004384313,0.03054342019808524,4260
2024-08-05,16,154.1404539645981,0.03492872285624249,4413
2024-08-05,17,119.28104483059744,0.02578492106152128,4626
2024-08-05,18,126.65435959183252,0.027799464352904417,4556
2024-08-05,19,141.46250420461692,0.030227030812952332,4680
2024-08-05,20,129.01052221518148,0.027142967013503362,4753
2024-08-05,21,102.84569066353109,0.023637253657442216,4351
2024-08-05,22,104.54462782934347,0.026689973916094834,3917
2024-08-05,23,103.69538110957046,0.030187883874693,3435
2024-08-06,0,65.62959065973837,0.02328942180970134,2818
2024-08-06,1,46.995147706000225,0.019804107756426558,2373
2024-08-06,2,42.47466441375538,0.02414705196916167,1759
2024-08-06,3,44.18495722250074,0.0258694128937358,1708
2024-08-06,4,43.04100408459294,0.024907988474880176,1728
2024-08-06,5,43.5169588202641,0.01934947035138466,2249
2024-08-06,6,61.52083192804364,0.017572359876619148,3501
2024-08-06,7,77.78037467638569,0.02011388018525619,3867
2024-08-06,8,99.31743739686799,0.025361960520139934,3916
2024-08-06,9,110.7895043190533,0.02813344446903334,3938
2024-08-06,10,112.42277852885698,0.027608737359738945,4072
2024-08-06,11,99.64365881341854,0.023764287816221925,4193
2024-08-06,12,121.69427035909305,0.02741479395338884,4439
2024-08-06,13,121.28291237241032,0.02799051751036472,4333
2024-08-06,14,115.17158634763044,0.02677786243841675,4301
2024-08-06,15,106.55188526936777,0.023320613978850463,4569
2024-08-06,16,104.49431146398453,0.024534940470529357,4259
2024-08-06,17,105.04444843740241,0.02330695549975647,4507
2024-08-06,18,125.55729945097218,0.02718867463208579,4618
2024-08-06,19,152.50646329584222,0.031666624438505445,4816
2024-08-06,20,138.16676232795808,0.03058816965418598,4517
2024-08-06,21,144.46501286956695,0.03285535885139117,4397
2024-08-06,22,115.63424668657102,0.029445950263960026,3927
2024-08-06,23,96.29558776688394,0.027110244303739848,3552
2024-08-07,0,73.13740048255471,0.024249801221006204,3016
2024-08-07,1,63.894466314788716,0.024765297021235935,2580
2024-08-07,2,65.45706453772964,0.031914707234387926,2051
2024-08-07,3,37.939916169280444,0.02256984900016683,1681
2024-08-07,4,34.323644521555,0.021479126734389866,1598
2024-08-07,5,44.82945020853756,0.018142229950844822,2471
2024-08-07,6,69.0163145518412,0.020352791079870602,3391
2024-08-07,7,84.73913737325047,0.021744710642353213,3897
2024-08-07,8,99.72902534613151,0.024950969563705655,3997
2024-08-07,9,86.34320296009774,0.021548091579759857,4007
2024-08-07,10,112.16935582727528,0.02816909990639761,3982
2024-08-07,11,95.0763235123039,0.023138555247579434,4109
2024-08-07,12,99.09430569166656,0.024087094237157648,4114
2024-08-07,13,121.61556842440758,0.02846806376975833,4272
2024-08-07,14,122.92044740765571,0.02888847177618231,4255
2024-08-07,15,104.95357167890657,0.025012767320997754,4196
2024-08-07,16,131.84175436179626,0.031256935600236194,4218
2024-08-07,17,94.22594050523828,0.02175114046750653,4332
2024-08-07,18,144.17911840296318,0.030669882663893467,4701
2024-08-07,19,154.16676620143787,0.032731797494997425,4710
2024-08-07,20,146.71616786958452,0.030413799309615366,4824
2024-08-07,21,125.15250487165281,0.02767024206757745,4523
2024-08-07,22,132.9293480031426,0.03250106308145296,4090
2024-08-07,23,83.35706369524334,0.024154466443130497,3451
2024-08-08,0,55.131392239714486,0.019467299519673194,2832
2024-08-08,1,47.76421028650833,0.01975360226902743,2418
2024-08-08,2,44.91344947562056,0.023502589992475436,1911
2024-08-08,3,34.08213026724645,0.021708363227545508,1570
2024-08-08,4,38.94892162684921,0.026070228665896394,1494
2024-08-08,5,46.9914125376387,0.020289901786545207,2316
2024-08-08,6,80.55096569869829,0.02481545462067107,3246
2024-08-08,7,80.87891717703498,0.0231347017096782,3496
2024-08-08,8,75.4282336193775,0.01961212522604719,3846
2024-08-08,9,95.78506006664568,0.02521322981485804,3799
2024-08-08,10,123.02070254936139,0.03417241737482261,3600
