date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Zona
2023-06-23 16:00:00,1.1,3.1,8.5,11.8,76,68.4,26.32,708.5,0,25,5.8,0.706,37.88,16.1,96.0,CENTRO
2023-06-23 16:00:00,0.44,2.7,5.4,8.1,64,57,21,712.8,0,24,4.2,,39.37,17.3,21.0,NORTE
2023-06-23 16:00:00,1.05,3.2,6.2,9.4,57,90,20.35,719.5,0,26,3.6,0.427,38.83,20.3,118.0,SURESTE
2023-06-23 17:00:00,1.03,3.5,7.8,11.5,53,58.42,21.77,708.2,0,21,3.7,0.539,38.41,16.1,100.0,CENTRO
2023-06-23 17:00:00,0.43,2.9,4.9,7.8,54,54,20,712.4,0,23,4.6,,39.31,17.8,21.0,NORTE
2023-06-23 17:00:00,1.03,3.3,6,9.3,46,61,16.79,719.1,0,23,2.8,0.321,39.35,20.1,121.0,SURESTE
2023-06-23 18:00:00,0.99,3.1,6.7,10,49,53.95,19.84,707.9,0,20,3,0.276,38.19,15.5,107.0,CENTRO
2023-06-23 18:00:00,0.43,3.3,6.4,9.6,48,50,19,712,0,23,3.6,,39.19,17.6,21.0,NORTE
2023-06-23 18:00:00,1.03,3.4,6.8,10.2,43,75,16.96,718.7,0,23,2.7,0.195,39.2,20.8,121.0,SURESTE
2023-06-23 19:00:00,0.98,2.7,6.2,9.1,46,48.61,20.3,708.1,0,20,3,0.046,37.35,18.1,96.0,CENTRO
2023-06-23 19:00:00,0.41,2.8,6.4,9.2,43,44,18,712.2,0,22,2.7,,38.55,17.4,22.0,NORTE
2023-06-23 19:00:00,1.04,3.3,8.5,11.8,39,72,16.08,718.9,0,23,2.5,0.08,38.48,17.7,136.0,SURESTE
2023-06-23 20:00:00,1,2.6,12.2,15,37,41.03,18.03,708.4,0,22,2.9,0.008,36.22,14.8,121.0,CENTRO
2023-06-23 20:00:00,0.49,2.8,9.9,12.7,35,39,19,712.6,0,24,2.2,,37.53,13.1,22.0,NORTE
2023-06-23 20:00:00,1.11,3,10.9,13.9,35,53,15.16,719.2,0,25,2.5,0.006,37.46,13.9,132.0,SURESTE
2023-06-23 21:00:00,1.09,2.7,12.2,15.1,26,50.34,15.97,709,0,33,2.9,0.001,34.42,12.6,77.0,CENTRO
2023-06-23 21:00:00,0.51,3.1,8.6,11.7,23,55,16,713.3,0,37,2.8,,35.2,18,21.0,NORTE
2023-06-23 21:00:00,0.93,3.2,5.5,8.5,23,42,,720,0,42,2.7,0,34.46,21.5,125.0,SURESTE
2023-06-23 22:00:00,1.11,2.8,8.7,11.7,21,43.92,12.28,709.6,0,46,2.9,0.001,32.07,12.6,77.0,CENTRO
2023-06-23 22:00:00,0.48,3.2,6.1,9.2,19,43,10,714.1,0,47,2.4,,32.18,17.8,21.0,NORTE
2023-06-23 22:00:00,0.66,2.9,4.6,7.5,19,59,8.14,720.5,0,52,2.6,0,32.21,21.8,110.0,SURESTE
2023-06-23 23:00:00,1.1,2.6,7.8,10.6,19,39.99,11.5,710.2,0,51,2.7,0.001,30.51,11.9,66.0,CENTRO
2023-06-23 23:00:00,0.53,3.3,7.4,10.7,17,28,9,714.8,0,50,2.4,,30.68,12.4,20.0,NORTE
2023-06-23 23:00:00,0.7,2.4,3.4,5.8,21,40,7.72,721,0,56,2.5,0,30.83,21.9,92.0,SURESTE
2023-06-24 00:00:00,1.1,3,8.4,11.6,18,40.96,12.17,710.4,0,54,2.6,0.001,29.25,12.3,51.0,CENTRO
2023-06-24 00:00:00,0.54,2.9,8.2,11.1,15,23,8,715.1,0,54,2.6,,29.54,12.5,20.0,NORTE
2023-06-24 00:00:00,0.7,2.2,3.2,5.4,21,28,7.89,721,0,57,2.4,0,29.89,23.6,97.0,SURESTE
2023-06-24 01:00:00,1.07,2.6,7.4,10.2,19,36.63,11.28,710.3,0,55,2.7,0.001,28.28,11,41.0,CENTRO
2023-06-24 01:00:00,0.48,2.6,6.8,9.4,15,19,7,715.1,0,59,2.4,,28.22,14.5,20.0,NORTE
2023-06-24 01:00:00,0.7,2.1,2.6,4.6,21,30,7.67,720.9,0,60,2.1,0,28.58,22.4,102.0,SURESTE
2023-06-24 02:00:00,1.04,4.2,8.1,12.5,17,32.19,10.45,710.2,0,59,2.8,0.001,27.23,10.4,31.0,CENTRO
2023-06-24 02:00:00,0.5,2.5,5.3,7.7,16,17,6,715,0,63,2.4,,27.23,11.5,,NORTE
2023-06-24 02:00:00,0.7,2.2,2.7,4.9,19,32,6.83,720.9,0,65,2.4,0,27.4,15.7,119.0,SURESTE
2023-06-24 03:00:00,1.06,12.6,16.7,29.5,8,41.3,12.93,710.1,0,61,3.5,0.001,26.6,8.9,17.0,CENTRO
2023-06-24 03:00:00,0.5,2.5,5.8,8.3,15,20,7,714.8,0,64,2.3,,26.91,6.8,19.0,NORTE
2023-06-24 03:00:00,0.72,2.1,2.9,5,19,20,7.88,720.9,0,66,2.5,0,27.06,10.4,76.0,SURESTE
2023-06-24 04:00:00,1.06,6.9,14.9,22,10,48.65,12.93,710.2,0,64,3.7,0.001,25.99,9.3,21.0,CENTRO
2023-06-24 04:00:00,0.44,3,8.3,11.2,11,20,7,714.9,0,66,2.4,,26.23,10,16.0,NORTE
2023-06-24 04:00:00,0.72,2.2,2.6,4.7,18,21,7.17,720.9,0,70,2.3,0,26.16,15.3,94.0,SURESTE
2023-06-24 05:00:00,1.05,8.8,14.4,23.4,9,37.71,11.25,710.6,0,71,3.4,0.001,24.93,8.5,38.0,CENTRO
2023-06-24 05:00:00,0.46,2.8,6.5,9.3,13,17,5,715.2,0,72,2,,25.51,8.3,16.0,NORTE
2023-06-24 05:00:00,0.74,2.1,2.5,4.6,18,20,6.47,721.4,0,76,1.9,0,25.4,12.4,101.0,SURESTE
2023-06-24 06:00:00,1.13,6.2,14.1,20.6,9,40.49,12.24,711,0,73,3.4,0.002,24.51,6.5,56.0,CENTRO
2023-06-24 06:00:00,0.44,2.6,6.4,9,13,19,7,715.6,0,73,1.9,,25.41,6.8,19.0,NORTE
2023-06-24 06:00:00,0.76,2.3,3.5,5.8,17,23,7.84,722,0,79,1.8,0.001,25.17,9.8,103.0,SURESTE
2023-06-24 07:00:00,1.14,7.6,15.1,23,10,41.44,16.11,711,0,73,3.2,0.055,24.84,4,11.0,CENTRO
2023-06-24 07:00:00,0.45,3.1,5.6,8.7,15,24,12,715.7,0,73,1.8,,25.67,5.3,19.0,NORTE
2023-06-24 07:00:00,0.81,4,6.7,10.7,14,22,8.59,722,0,78,1.7,0.043,25.33,5,137.0,SURESTE
2023-06-24 08:00:00,1.19,7.1,10.8,18.2,17,41.48,16.61,711.4,0,68,3.4,0.209,26.24,5.2,316.0,CENTRO
2023-06-24 08:00:00,0.47,6.3,7.7,14,16,28,12,716,0,68,2.1,,27.65,6.6,14.0,NORTE
2023-06-24 08:00:00,0.94,14,14,27.9,11,23,11.52,722.3,0,73,2.2,0.158,26.9,7.5,278.0,SURESTE
2023-06-24 09:00:00,1.23,8.3,13.3,21.8,23,60.94,17.68,711.4,0,61,3.7,0.408,27.63,7,357.0,CENTRO
2023-06-24 09:00:00,0.53,8.6,10.2,18.8,19,38,13,715.9,0,63,2.3,,28.89,8,11.0,NORTE
2023-06-24 09:00:00,1.08,16.4,18.8,35.2,17,38,14.74,722.4,0,63,2.7,0.293,29.28,8.7,297.0,SURESTE
2023-06-24 10:00:00,1.3,8.1,17.4,25.7,34,66.5,19.54,711.1,0,53,3.7,0.597,29.77,7.5,,CENTRO
2023-06-24 10:00:00,0.46,5.4,8.7,14.1,32,44,15,715.6,0,53,2.9,,31.55,8.1,14.0,NORTE
2023-06-24 10:00:00,1.27,15.8,25.3,41.1,26,66,17.41,722.2,0,55,4.2,0.405,30.96,10.1,333.0,SURESTE
2023-06-24 11:00:00,1.56,12.1,29.4,41.7,42,101.28,28.48,711.2,0,47,4.7,0.735,31.43,9.6,35.0,CENTRO
2023-06-24 11:00:00,0.49,5.1,10.2,15.3,41,57,18,715.7,0,48,3.2,,33.03,8.4,14.0,NORTE
2023-06-24 11:00:00,1.18,7.5,21.1,28.6,47,88,18.84,722.3,0,53,3.3,0.49,31.87,10.9,64.0,SURESTE
2023-06-24 12:00:00,1.27,6.8,24.7,31.7,65,98.63,28.06,711,0,42,5.9,0.845,32.51,12.3,52.0,CENTRO
2023-06-24 12:00:00,0.51,4,9.3,13.3,59,47,17,715.5,0,41,3.9,,34.99,9.3,19.0,NORTE
2023-06-24 12:00:00,1.22,4.9,20.6,25.5,68,98,21.48,722.1,0,48,3.2,0.54,33.29,13.6,79.0,SURESTE
2023-06-24 13:00:00,1.27,3.9,17.8,21.8,95,75.87,24.79,710.7,0,39,5,0.887,33.83,12.9,59.0,CENTRO
2023-06-24 13:00:00,0.51,3.7,11.2,14.9,74,41,15,715.1,0,36,3.7,,36.54,10.2,21.0,NORTE
2023-06-24 13:00:00,1.13,3.3,14.4,17.7,81,94,20.97,721.7,0,44,3.5,0.559,34.44,18.8,85.0,SURESTE
2023-06-24 14:00:00,1.2,3.2,12,15.4,92,86.76,22.69,710.2,0,36,5.2,0.889,34.95,15.6,54.0,CENTRO
2023-06-24 14:00:00,0.46,3,7.3,10.3,72,44,15,714.8,0,32,7,,36.85,14.5,19.0,NORTE
2023-06-24 14:00:00,1.11,3.7,10.4,14.1,65,95,25.36,721.3,0,40,6,0.554,35.52,21.4,100.0,SURESTE
2023-06-24 15:00:00,1.11,3.3,8.9,12.4,67,61.28,18.05,709.8,0,31,5.9,0.83,36.09,16.6,70.0,CENTRO
2023-06-24 15:00:00,0.46,3,6.3,9.4,62,34,13,714.3,0,31,5.4,,37.5,14.8,20.0,NORTE
2023-06-24 15:00:00,1.02,3.6,7.2,10.8,49,94,24.62,720.8,0,35,4.7,0.509,36.71,21.2,112.0,SURESTE
2023-06-24 16:00:00,1,2.8,5.6,8.7,53,48.52,15.04,709.5,0,28,4.3,0.695,36.97,15,109.0,CENTRO
2023-06-24 16:00:00,0.43,2.9,4.9,7.7,55,36,12,713.9,0,30,4.1,,37.96,17.2,21.0,NORTE
2023-06-24 16:00:00,0.98,3.7,6.3,10,41,76,14.7,720.6,0,33,3.3,0.426,37.65,19.5,121.0,SURESTE
2023-06-24 17:00:00,0.98,2.6,4,6.8,47,37.9,13.87,709.4,0,27,3.3,0.544,37.18,14.1,102.0,CENTRO
2023-06-24 17:00:00,0.42,3,4.6,7.5,47,34,13,713.7,0,27,3.1,,38.35,16.9,21.0,NORTE
2023-06-24 17:00:00,0.96,3.8,5.7,9.6,38,59,14.25,720.4,0,28,2.8,0.318,38.06,20.8,112.0,SURESTE
2023-06-24 18:00:00,0.94,2.5,4,6.8,44,35.68,13.41,709.2,0,25,3,0.275,36.93,15.5,92.0,CENTRO
2023-06-24 18:00:00,0.39,2.8,4.4,7.2,43,28,11,713.5,0,25,2.5,,38.02,16.7,21.0,NORTE
2023-06-24 18:00:00,0.93,3.6,6,9.6,37,50,11.25,720.2,0,26,2.6,0.198,37.96,19.2,112.0,SURESTE
2023-06-24 19:00:00,0.95,2.5,5.6,8.3,41,32.54,12.5,709.3,0,24,2.8,0.044,36.44,13.7,90.0,CENTRO
2023-06-24 19:00:00,0.39,2.8,5.3,8.1,40,27,11,713.6,0,25,4.4,,37.5,16.1,,NORTE
2023-06-24 19:00:00,0.92,3.2,7.2,10.3,34,36,12.28,720.3,0,27,2.5,0.08,37.37,14.5,134.0,SURESTE
2023-06-24 20:00:00,0.95,2.3,6.7,9.2,38,30.59,11.74,709.6,0,24,2.6,0.008,35.35,11.6,94.0,CENTRO
2023-06-24 20:00:00,0.43,2.7,7.7,10.4,34,27,10,713.9,0,27,5.3,,36.31,15.4,20.0,NORTE
2023-06-24 20:00:00,0.94,2.8,8,10.9,31,33,9.82,720.6,0,28,2.5,0.007,36.17,10.8,137.0,SURESTE
2023-06-24 21:00:00,1,2.3,9,11.4,30,28.83,11.26,710,0,29,2.6,0.001,34.25,8.1,118.0,CENTRO
2023-06-24 21:00:00,0.57,3.3,12.3,15.6,23,40,14,714.3,0,30,6.6,,35.35,13.9,22.0,NORTE
2023-06-24 21:00:00,0.91,2.9,5.6,8.5,27,22,9.01,721.1,0,35,2.3,0,34.92,17,130.0,SURESTE
2023-06-24 22:00:00,1.04,2.4,6.7,9.3,23,28.3,9.48,710.5,0,41,2.6,0.001,32.44,11.6,99.0,CENTRO
2023-06-24 22:00:00,0.51,3.3,6.7,10,19,37,10,715,0,44,4.3,,32.85,17,22.0,NORTE
2023-06-24 22:00:00,0.93,3,4.1,7.2,21,33,7.58,721.5,0,47,2.4,0,32.72,21.3,115.0,SURESTE
2023-06-24 23:00:00,1.02,2.3,5.9,8.4,21,26.71,8.81,710.6,0,46,2.4,0.001,31.18,12.3,101.0,CENTRO
2023-06-24 23:00:00,0.49,2.8,4.6,7.4,19,23,8,715.3,0,48,2.6,,31.38,13.8,23.0,NORTE
2023-06-24 23:00:00,0.93,2.8,3.6,6.4,20,38,6.61,721.7,0,50,2.4,0,31.33,21.9,103.0,SURESTE
2023-06-25 00:00:00,1.03,2.3,6,8.5,20,31.33,8.46,710.9,0,48,2.4,0.001,29.92,9.6,77.0,CENTRO
2023-06-25 00:00:00,0.47,2.9,5.6,8.5,17,20,6,715.7,0,49,2.4,,30.1,11.8,19.0,NORTE
2023-06-25 00:00:00,0.91,2.3,2.9,5.1,20,27,5.76,721.7,0,53,2.3,0,30,22.4,94.0,SURESTE
2023-06-25 01:00:00,1.05,2.6,7.5,10.3,17,27.73,8.22,711.1,0,53,2.4,0.001,28.48,10.3,41.0,CENTRO
2023-06-25 01:00:00,0.47,3.1,6.8,10,14,19,6,716,0,55,3,,28.64,10.9,18.0,NORTE
2023-06-25 01:00:00,0.92,2.1,3.3,5.5,18,26,5.7,722.1,0,60,2.2,0,28.54,17.4,100.0,SURESTE
2023-06-25 02:00:00,1.03,2.3,5.4,7.9,17,27.8,7.49,711.1,0,60,2.4,0.001,26.85,10.8,41.0,CENTRO
2023-06-25 02:00:00,0.42,2.7,9,11.7,11,14,5,715.9,0,60,2.8,,27.42,10.5,20.0,NORTE
2023-06-25 02:00:00,0.9,2.1,2.7,4.7,17,23,5.34,722.1,0,65,2.2,0,27.44,16.7,99.0,SURESTE
2023-06-25 03:00:00,1.02,2.3,5.3,7.8,17,25.91,6.92,711,0,63,2.4,0.001,26.06,9.1,51.0,CENTRO
2023-06-25 03:00:00,0.42,2.8,9.1,11.9,10,15,5,715.7,0,63,2.4,,26.71,9.8,21.0,NORTE
2023-06-25 03:00:00,0.9,,2.7,4.8,17,20,5.23,721.9,0,67,2.2,0,26.77,13.3,101.0,SURESTE
2023-06-25 04:00:00,1.02,,5,7.4,,24.64,6.85,710.8,0,65,2.4,0.001,25.6,8.2,31.0,CENTRO
2023-06-25 04:00:00,0.4,2.5,5.2,7.7,14,15,5,715.5,0,66,2.3,,26.1,9.7,22.0,NORTE
2023-06-25 04:00:00,0.89,2.2,2.3,4.5,17,15,5.11,721.7,0,69,2.2,0,26.11,12.5,108.0,SURESTE
2023-06-25 05:00:00,1.01,2.6,5.6,8.4,16,25.47,7.15,710.9,0,67,2.4,0.001,24.97,7.8,55.0,CENTRO
2023-06-25 05:00:00,0.38,2.6,4.3,6.9,15,15,5,715.5,0,68,2.1,,25.56,8.1,24.0,NORTE
2023-06-25 05:00:00,0.91,2.2,2.9,5.1,16,18,5.65,721.8,0,72,2.2,0,25.55,11,100.0,SURESTE
2023-06-25 06:00:00,1.05,14.3,15,29.6,7,32.85,9.22,711,0,68,2.6,0.002,24.67,5.4,19.0,CENTRO
2023-06-25 06:00:00,0.43,2.7,4.8,7.5,14,16,5,715.7,0,70,2,,25.16,7.1,20.0,NORTE
2023-06-25 06:00:00,0.94,2.3,4.3,6.6,14,20,5.92,722,0,74,2.1,0.001,25.17,8.4,106.0,SURESTE
2023-06-25 07:00:00,1.08,18.9,15.8,34.9,8,46.62,10.6,711.2,0,68,3,0.06,25,4.3,33.0,CENTRO
2023-06-25 07:00:00,0.48,4.9,7.6,12.5,11,19,6,715.9,0,70,1.8,,25.71,6.6,17.0,NORTE
2023-06-25 07:00:00,0.95,2.9,4.6,7.5,14,22,6.01,722.1,0,73,2.1,0.055,25.41,7.6,89.0,SURESTE
2023-06-25 08:00:00,1.4,14.1,13.8,28.2,15,51.88,13,711.4,0,65,3.8,0.214,26.01,4.6,5.0,CENTRO
2023-06-25 08:00:00,0.47,5.3,6,11.3,16,19,6,716,0,66,2.3,,27.54,5.2,14.0,NORTE
2023-06-25 08:00:00,0.98,4.3,5.8,10.2,17,18,6.49,722.5,0,68,2.1,0.172,27.16,5.5,42.0,SURESTE
2023-06-25 09:00:00,1.51,7.2,13.2,20.6,28,50.19,14.26,711.4,0,61,3.9,0.412,27.25,5.7,26.0,CENTRO
2023-06-25 09:00:00,0.47,4.7,5.2,9.9,23,23,7,716.1,0,61,2.5,,29.06,5.5,12.0,NORTE
2023-06-25 09:00:00,1.17,7.3,10.9,18,22,17,8.23,722.6,0,63,2.3,0.298,28.69,5.7,23.0,SURESTE
2023-06-25 10:00:00,1.54,6.4,16.5,23.1,43,49.54,15.97,711.4,0,55,3.8,0.599,28.9,6.6,16.0,CENTRO
2023-06-25 10:00:00,0.48,6.2,7.6,13.8,27,28,8,716,0,54,2.7,,31.21,5.2,16.0,NORTE
2023-06-25 10:00:00,1.19,5.9,12,17.8,35,28,9.85,722.6,0,57,2.8,0.413,30.46,6.1,47.0,SURESTE
2023-06-25 11:00:00,1.33,11.3,27.2,38.7,43,58.48,18.27,711.4,0,49,4.8,0.751,30.49,9.5,54.0,CENTRO
2023-06-25 11:00:00,0.43,7.7,9.9,17.6,31,32,8,715.9,0,48,2.8,,32.67,7.5,15.0,NORTE
2023-06-25 11:00:00,1.16,3.6,11,14.5,54,41,,722.6,0,55,2.7,0.497,31.13,10.9,58.0,SURESTE
2023-06-25 12:00:00,1.17,4,13.6,17.7,71,49.48,16.28,711.2,0,44,4.6,0.868,31.91,9.8,42.0,CENTRO
2023-06-25 12:00:00,0.46,5.1,10.7,15.8,46,24,9,715.7,0,41,2.9,,34.61,8.2,21.0,NORTE
2023-06-25 12:00:00,1.15,2.6,8.7,11.3,63,46,,722.2,0,49,2.6,0.55,32.7,13.8,71.0,SURESTE
2023-06-25 13:00:00,1.12,3,8.8,12,72,45.11,14.55,710.7,0,38,4.1,0.908,33.91,12.5,47.0,CENTRO
2023-06-25 13:00:00,0.42,2.8,5.8,8.5,66,27,10,715.2,0,33,5.2,,36.42,10.6,21.0,NORTE
2023-06-25 13:00:00,1.14,3.2,5.9,9.1,44,44,,721.6,0,40,2.5,0.574,35.02,20.1,97.0,SURESTE
2023-06-25 14:00:00,1.01,2.8,5.3,8.4,53,37.42,12.21,710.2,0,30,3.1,0.91,35.7,15.9,45.0,CENTRO
2023-06-25 14:00:00,0.43,3.1,7.2,10.3,71,29,10,714.8,0,30,6.3,,37.64,11.5,21.0,NORTE
2023-06-25 14:00:00,1.16,4.7,6.8,11.5,41,58,,721.2,0,33,2.6,0.564,36.48,21.2,102.0,SURESTE
2023-06-25 15:00:00,0.97,2.7,4.6,7.6,49,37.27,11.41,709.9,0,26,2.9,0.845,36.9,15.6,62.0,CENTRO
2023-06-25 15:00:00,0.4,2.8,4.8,7.6,60,25,,714.3,0,26,5.8,,39.01,12.3,20.0,NORTE
2023-06-25 15:00:00,1.13,4.2,6.4,10.6,39,51,,720.9,0,30,2.5,0.513,37.85,17,112.0,SURESTE
2023-06-25 16:00:00,0.96,2.6,3.9,6.7,45,34.17,10.19,709.5,0,25,2.7,0.72,37.28,16.3,79.0,CENTRO
2023-06-25 16:00:00,0.4,2.8,4.8,7.6,55,25,9,713.8,0,24,5.4,,39.31,14.9,23.0,NORTE
2023-06-25 16:00:00,1.12,4.2,5.8,10,38,47,,720.6,0,27,2.5,0.43,38.37,17.4,109.0,SURESTE
2023-06-25 17:00:00,0.92,2.5,3.5,6.2,43,32.05,9.3,709.2,0,23,2.6,0.561,37.58,14.5,102.0,CENTRO
2023-06-25 17:00:00,0.38,2.7,3.6,6.3,49,24,8,713.5,0,25,6.1,,38.86,16.8,22.0,NORTE
2023-06-25 17:00:00,1.08,3.7,5,8.7,36,40,,720.4,0,26,2.5,0.325,38.46,17.9,110.0,SURESTE
2023-06-25 18:00:00,0.92,2.4,3.6,6.2,39,26,9.12,709.1,0,24,2.6,0.282,37.08,14.6,102.0,CENTRO
2023-06-25 18:00:00,0.38,2.8,3.5,6.3,40,22,8,713.4,0,26,3.9,,38.09,17,21.0,NORTE
2023-06-25 18:00:00,1.08,3.9,4.8,8.8,32,29,,720.2,0,28,2.5,0.202,37.92,18.6,109.0,SURESTE
2023-06-25 19:00:00,0.94,2.4,4.2,6.8,37,26.6,8.91,709.2,0,25,2.5,0.041,36.36,13.4,106.0,CENTRO
2023-06-25 19:00:00,0.39,2.9,4,6.9,35,22,9,713.4,0,27,3,,37.49,15.9,22.0,NORTE
2023-06-25 19:00:00,1.05,3.2,5.7,8.9,31,31,,720.2,0,28,2.5,0.085,37.35,15.6,128.0,SURESTE
2023-06-25 20:00:00,0.93,2.1,4.1,6.5,36,19.02,8.45,709.3,0,27,2.6,0.008,35.05,13,112.0,CENTRO
2023-06-25 20:00:00,0.44,2.6,5.1,7.7,30,20,9,713.5,0,30,2.8,,36.27,13,22.0,NORTE
2023-06-25 20:00:00,0.98,2.5,4.9,7.4,32,30,,720.2,0,30,2.6,0.008,36.18,11.4,154.0,SURESTE
2023-06-25 21:00:00,1.01,2.2,7.4,9.8,30,21.61,9.22,709.5,0,30,2.5,0.001,34.23,9.6,108.0,CENTRO
2023-06-25 21:00:00,0.46,2.8,6.4,9.2,25,28,,713.8,0,33,2.4,,35.16,16.1,21.0,NORTE
2023-06-25 21:00:00,1.09,3.3,7.3,10.5,25,16,,720.5,0,35,2.5,0,35.03,13.8,124.0,SURESTE
2023-06-25 22:00:00,1.02,2.4,5.8,8.3,23,28.16,8.92,709.9,0,37,2.5,0.001,32.62,12.6,78.0,CENTRO
2023-06-25 22:00:00,0.44,3.1,5.3,8.5,16,32,,714.4,0,42,4.9,,32.95,19.1,21.0,NORTE
2023-06-25 22:00:00,1.01,3,3.2,6.2,19,39,,721.1,0,44,2.4,0,32.78,19,126.0,SURESTE
2023-06-25 23:00:00,0.99,2.3,4.1,6.6,20,23.51,6.78,710.3,0,43,2.5,0.001,30.84,13.9,71.0,CENTRO
2023-06-25 23:00:00,0.43,3,4.6,7.6,15,20,6,715,0,46,5.2,,31.33,14.9,21.0,NORTE
2023-06-25 23:00:00,1.02,2.7,3.5,6.2,17,28,,721.4,0,47,2.4,0,31.52,20.9,99.0,SURESTE
2023-06-26 00:00:00,1.02,2.3,5.7,8.3,18,27.68,6.78,710.5,0,44,2.5,0.001,30.21,8.6,66.0,CENTRO
2023-06-26 00:00:00,0.48,2.8,5.3,8.1,13,18,5,715.2,0,48,5.1,,30.35,9.8,,NORTE
2023-06-26 00:00:00,1.04,2.4,4.1,6.5,15,25,,721.3,0,50,2.4,0,30.53,19.7,89.0,SURESTE
2023-06-26 01:00:00,1.01,2.5,6.9,9.7,16,28.3,7.15,710.4,0,47,2.5,0.001,29.04,9.5,34.0,CENTRO
2023-06-26 01:00:00,0.42,2.7,6.4,9.2,11,18,5,715.1,0,50,5.1,,29.4,9.6,20.0,NORTE
2023-06-26 01:00:00,1.01,2.2,3.4,5.6,16,27,,721.3,0,51,2.3,0,29.59,15.7,98.0,SURESTE
2023-06-26 02:00:00,1,4.1,8.3,12.6,13,29.28,7.72,710.4,0,51,2.6,0.001,27.83,9.3,31.0,CENTRO
2023-06-26 02:00:00,0.4,2.9,7.7,10.6,9,16,5,715.1,0,54,4.2,,28.38,8.2,18.0,NORTE
2023-06-26 02:00:00,1,2.2,3.2,5.3,15,21,,721.4,0,55,2.4,0,28.44,13.3,100.0,SURESTE
2023-06-26 03:00:00,1.02,8.1,14.5,22.9,8,36.14,9.48,710.3,0,55,4.2,0.001,27,6.3,26.0,CENTRO
2023-06-26 03:00:00,0.4,3,7.9,10.9,9,15,5,714.8,0,58,2.7,,27.47,8,16.0,NORTE
2023-06-26 03:00:00,0.99,,2.9,5.1,15,17,,721.1,0,57,2.3,0,27.79,10.1,96.0,SURESTE
2023-06-26 04:00:00,1.04,4.4,11.5,16.2,10,45.56,9.93,710.3,0,58,4.4,0.001,26.48,5.6,40.0,CENTRO
2023-06-26 04:00:00,0.4,2.6,7,9.6,10,17,6,714.8,0,61,2.2,,26.7,7.9,13.0,NORTE
2023-06-26 04:00:00,0.99,2.3,3,5.3,15,16,,721.2,0,61,2.5,0,27.14,9,92.0,SURESTE
2023-06-26 05:00:00,1.05,5.9,12.3,18.5,9,39.18,10.63,710.4,0,61,3.6,0.001,25.87,6.1,71.0,CENTRO
2023-06-26 05:00:00,0.42,3.3,6,9.3,11,17,6,714.9,0,64,2.1,,26.04,7.2,17.0,NORTE
2023-06-26 05:00:00,1.04,2.3,5.7,8,13,17,,721.4,0,68,2.6,0,26.08,8.1,49.0,SURESTE
2023-06-26 06:00:00,1.06,6.5,12.7,19.4,9,32.38,10.3,710.4,0,63,3.5,0.002,25.36,4.2,51.0,CENTRO
2023-06-26 06:00:00,0.42,3.5,7,10.4,11,16,5,714.9,0,67,2,,25.67,5.7,15.0,NORTE
2023-06-26 06:00:00,1.02,2.7,6.3,8.9,12,21,,721.4,0,69,2.8,0.001,25.8,6.3,83.0,SURESTE
2023-06-26 07:00:00,1.34,14.6,14.8,29.7,9,46.78,12.36,710.7,0,64,3.7,0.062,25.71,4.4,9.0,CENTRO
2023-06-26 07:00:00,0.48,6.5,9.8,16.4,9,25,8,715.3,0,67,2.3,,26.36,5.7,10.0,NORTE
2023-06-26 07:00:00,1.17,11.7,13.1,24.7,8,21,,721.7,0,69,2.8,0.059,26.45,4.5,12.0,SURESTE
2023-06-26 08:00:00,1.62,10.5,13,23.7,16,48.72,12.61,710.9,0,61,4.5,0.223,26.78,4.9,42.0,CENTRO
2023-06-26 08:00:00,0.54,11.5,10.8,22.3,12,34,9,715.4,0,60,3,,28.73,4.6,10.0,NORTE
2023-06-26 08:00:00,1.28,13,13.6,26.5,13,32,,722,0,63,3,0.179,28.41,5,12.0,SURESTE
2023-06-26 09:00:00,1.54,11,16.8,28,24,43.04,12.58,711,0,55,4.9,0.424,28.31,5.3,359.0,CENTRO
2023-06-26 09:00:00,0.59,13.6,13,26.6,15,42,10,715.5,0,55,3.4,,30.37,4.4,15.0,NORTE
2023-06-26 09:00:00,1.39,12.8,16.5,29.3,20,33,,722.1,0,59,3,0.305,29.59,6,60.0,SURESTE
2023-06-26 10:00:00,1.65,15,28.7,43.9,31,60.78,14.94,710.9,0,49,4.5,0.604,29.98,6.8,42.0,CENTRO
2023-06-26 10:00:00,0.55,11,13.4,24.3,21,48,11,715.5,0,49,3.5,,32.07,5.7,16.0,NORTE
2023-06-26 10:00:00,1.27,8,14.3,22.3,31,41,,722.1,0,54,2.9,0.419,30.47,8.4,51.0,SURESTE
2023-06-26 11:00:00,1.42,12.5,29,41.7,41,83.18,20.02,710.9,0,44,6,0.763,31.08,10.1,51.0,CENTRO
2023-06-26 11:00:00,0.52,8.6,13.2,21.8,32,38,9,715.5,0,43,3,,33.7,7.1,21.0,NORTE
2023-06-26 11:00:00,1.3,11,19.4,30.4,33,48,,722.1,0,51,2.9,0.504,31.66,10.3,77.0,SURESTE
2023-06-26 12:00:00,1.22,8.1,20.6,29,51,,,710.8,0,39,4.8,0.879,32.61,11.7,54.0,CENTRO
2023-06-26 12:00:00,0.5,8.3,15.8,24,38,32,9,715.3,0,38,3,,34.9,10,18.0,NORTE
