0,1,2,3,4,5,6,7
SURESTE,Avenida Azteca,12,2024-08-01,20.09677100466863,2.435882352941176,8929,9.268529411764705
SURESTE,Avenida Azteca,13,2024-08-01,21.278970397210635,2.0523188405797104,8799,8.309855072463767
SURESTE,Avenida Azteca,14,2024-08-01,19.39662992290647,2.1395652173913042,7304,9.358695652173912
SURESTE,Avenida Azteca,15,2024-08-01,19.46986201797671,2.289705882352941,9580,9.5875
SURESTE,Avenida Azteca,16,2024-08-01,20.16728411197664,1.8715942028985506,9626,7.766521739130434
SURESTE,Avenida Azteca,17,2024-08-01,17.654941104082297,2.411159420289855,10702,9.69840579710145
SURESTE,Avenida Azteca,18,2024-08-01,16.465728372293942,2.6672058823529414,10186,10.163970588235294
SURESTE,Avenida Azteca,19,2024-08-01,18.063156772929997,2.3175362318840578,10159,9.260289855072465
SURESTE,Avenida Azteca,20,2024-08-01,23.111481185076748,1.6610144927536232,9119,6.972173913043478
SURESTE,Avenida Azteca,21,2024-08-01,27.488939008788982,1.3329411764705883,7238,5.117794117647058
SURESTE,Avenida Azteca,22,2024-08-01,28.635315007725666,1.2225,6541,4.763970588235294
SURESTE,Avenida Azteca,23,2024-08-01,32.322546478592436,1.1330882352941176,4817,3.435441176470588
SURESTE,Avenida Benito Juárez,0,2024-08-01,44.174011129646665,1.0,15102,2.164396551724138
SURESTE,Avenida Benito Juárez,1,2024-08-01,46.636880041564886,0.9857826086956522,8266,1.87
SURESTE,Avenida Benito Juárez,2,2024-08-01,47.095837411770496,0.9702222222222223,4606,1.6990222222222222
SURESTE,Avenida Benito Juárez,3,2024-08-01,45.406698490302134,1.0390047393364927,3630,2.3185308056872036
SURESTE,Avenida Benito Juárez,4,2024-08-01,49.03764725412558,0.9235111111111111,3697,1.448
SURESTE,Avenida Benito Juárez,5,2024-08-01,42.74923020875499,1.0945887445887446,8808,2.646017316017316
SURESTE,Avenida Benito Juárez,6,2024-08-01,37.70692079969628,1.247744680851064,25042,3.4631063829787236
SURESTE,Avenida Benito Juárez,7,2024-08-01,30.581872229848663,1.792,46082,5.751872340425532
SURESTE,Avenida Benito Juárez,8,2024-08-01,26.877064121105644,2.3173191489361704,46645,7.077531914893617
SURESTE,Avenida Benito Juárez,9,2024-08-01,29.17345653652731,1.9037446808510639,37702,6.155276595744681
SURESTE,Avenida Benito Juárez,10,2024-08-01,31.31295092023857,1.7048936170212765,42174,5.6819999999999995
SURESTE,Avenida Benito Juárez,11,2024-08-01,31.022338055225227,1.5479746835443038,41614,5.214388185654008
SURESTE,Avenida Benito Juárez,12,2024-08-01,30.41952866022852,1.54253164556962,38937,5.359704641350211
SURESTE,Avenida Benito Juárez,13,2024-08-01,30.32703577138028,1.5641772151898734,40795,5.313755274261603
SURESTE,Avenida Benito Juárez,14,2024-08-01,32.03046957718347,1.5154468085106383,35520,4.932936170212766
SURESTE,Avenida Benito Juárez,15,2024-08-01,29.300881869938888,1.729071729957806,35964,6.056371308016877
SURESTE,Avenida Benito Juárez,16,2024-08-01,28.709921853560367,1.9048523206751053,36026,6.636413502109704
SURESTE,Avenida Benito Juárez,17,2024-08-01,29.654981835526574,1.7844303797468355,44557,5.893586497890295
SURESTE,Avenida Benito Juárez,18,2024-08-01,27.249324712831434,2.013248945147679,48070,7.542489451476793
SURESTE,Avenida Benito Juárez,19,2024-08-01,29.005029772437034,1.821822033898305,41217,6.050677966101695
SURESTE,Avenida Benito Juárez,20,2024-08-01,33.64724429436501,1.4693191489361703,39914,4.715787234042553
SURESTE,Avenida Benito Juárez,21,2024-08-01,36.46804543799704,1.293659574468085,33342,3.684765957446808
SURESTE,Avenida Benito Juárez,22,2024-08-01,38.18254424727034,1.197191489361702,26807,3.0098723404255323
SURESTE,Avenida Benito Juárez,23,2024-08-01,40.57230199367395,1.0895319148936171,19412,2.6317021276595747
SURESTE,Avenida Chapultepec,0,2024-08-01,52.71040320403204,1.0,5478,1.1442857142857141
SURESTE,Avenida Chapultepec,1,2024-08-01,55.370994509945106,1.0245714285714285,3672,1.2005714285714284
SURESTE,Avenida Chapultepec,2,2024-08-01,52.93721627216272,1.0222857142857142,2120,0.8777142857142857
SURESTE,Avenida Chapultepec,3,2024-08-01,52.95421542348185,0.9829230769230769,892,0.6772307692307693
SURESTE,Avenida Chapultepec,4,2024-08-01,57.58385248852489,0.9565714285714285,1524,0.9545714285714286
SURESTE,Avenida Chapultepec,5,2024-08-01,51.57642066420665,1.0330000000000001,3709,1.0682857142857143
SURESTE,Avenida Chapultepec,6,2024-08-01,43.65864818648186,1.263,9736,2.1351428571428572
SURESTE,Avenida Chapultepec,7,2024-08-01,35.839378093780944,2.016285714285714,17825,3.3002857142857143
SURESTE,Avenida Chapultepec,8,2024-08-01,33.89304743047431,2.3272857142857144,16393,3.974428571428571
SURESTE,Avenida Chapultepec,9,2024-08-01,29.311715867158675,2.5917142857142856,13281,5.131142857142858
SURESTE,Avenida Chapultepec,10,2024-08-01,31.14979659796598,2.408857142857143,13090,4.432857142857143
SURESTE,Avenida Chapultepec,11,2024-08-01,37.31625011250113,1.5807142857142857,13461,2.920857142857143
SURESTE,Avenida Chapultepec,12,2024-08-01,39.95690396903969,1.4175714285714287,15330,2.4721428571428574
SURESTE,Avenida Chapultepec,13,2024-08-01,40.56841148411484,1.344857142857143,16601,2.319571428571429
SURESTE,Avenida Chapultepec,14,2024-08-01,41.747578975789764,1.321,15698,2.2405714285714287
SURESTE,Avenida Chapultepec,15,2024-08-01,42.71328953289533,1.2854285714285716,16632,2.236857142857143
SURESTE,Avenida Chapultepec,16,2024-08-01,42.54255422554226,1.3117142857142856,17324,2.2924285714285713
SURESTE,Avenida Chapultepec,17,2024-08-01,42.063842588425885,1.3227142857142857,17675,2.6234285714285717
SURESTE,Avenida Chapultepec,18,2024-08-01,41.074807398073986,1.3672857142857142,20331,2.3642857142857143
SURESTE,Avenida Chapultepec,19,2024-08-01,42.351362613626144,1.3204285714285715,23336,2.2277142857142858
SURESTE,Avenida Chapultepec,20,2024-08-01,43.78413059130592,1.2722857142857142,19644,1.9664285714285714
SURESTE,Avenida Chapultepec,21,2024-08-01,45.79685176851768,1.2082857142857142,15626,1.7672857142857141
SURESTE,Avenida Chapultepec,22,2024-08-01,47.586031860318606,1.1457142857142857,10975,1.5724285714285713
SURESTE,Avenida Chapultepec,23,2024-08-01,51.71014490144902,1.0527142857142857,7555,1.051
SURESTE,Avenida Constitución,0,2024-08-01,74.09498331792419,1.0,1861,1.719
SURESTE,Avenida Constitución,1,2024-08-01,76.36550613241822,0.9885714285714285,1063,2.0085714285714285
SURESTE,Avenida Constitución,2,2024-08-01,78.50444160098269,0.96,644,1.14
SURESTE,Avenida Constitución,3,2024-08-01,71.83026307708055,1.03,321,3.1566666666666667
SURESTE,Avenida Constitución,4,2024-08-01,77.70764970826082,0.9666666666666667,451,1.2883333333333333
SURESTE,Avenida Constitución,5,2024-08-01,74.78508137987511,1.0066666666666666,1424,1.3366666666666667
SURESTE,Avenida Constitución,6,2024-08-01,28.609497389702117,2.643333333333333,3796,12.695
SURESTE,Avenida Constitución,7,2024-08-01,8.566715119254786,8.808333333333334,1741,27.63
SURESTE,Avenida Constitución,8,2024-08-01,5.948836114238918,12.64,1230,31.66333333333333
SURESTE,Avenida Constitución,9,2024-08-01,7.6867355921793425,9.896666666666667,1296,26.17
SURESTE,Avenida Constitución,10,2024-08-01,9.656849216910636,7.853333333333333,1565,18.106666666666666
SURESTE,Avenida Constitución,11,2024-08-01,9.765048623195824,7.661666666666666,1814,12.363333333333335
SURESTE,Avenida Constitución,12,2024-08-01,15.271934691370662,4.945,2440,10.76
SURESTE,Avenida Constitución,13,2024-08-01,14.920007165523595,5.108333333333333,2900,13.423333333333332
SURESTE,Avenida Constitución,14,2024-08-01,27.272713686150063,2.811666666666667,3568,11.551666666666668
SURESTE,Avenida Constitución,15,2024-08-01,20.811484287030403,3.8683333333333336,3064,13.788333333333334
SURESTE,Avenida Constitución,16,2024-08-01,23.164706725355718,3.4033333333333338,4450,10.293333333333333
SURESTE,Avenida Constitución,17,2024-08-01,17.23358992732112,4.378333333333333,3601,14.076666666666666
SURESTE,Avenida Constitución,18,2024-08-01,15.614418057119458,4.888333333333333,4032,12.266666666666666
SURESTE,Avenida Constitución,19,2024-08-01,25.163725048623192,3.015,5266,12.878333333333332
SURESTE,Avenida Constitución,20,2024-08-01,63.576018008602325,1.167,3855,2.1919999999999997
SURESTE,Avenida Constitución,21,2024-08-01,67.63578456003538,1.096,3813,1.7600000000000002
SURESTE,Avenida Constitución,22,2024-08-01,71.47863086385013,1.036,2864,1.5379999999999998
SURESTE,Avenida Constitución,23,2024-08-01,74.25217972424328,1.001,2527,1.486
SURESTE,Avenida Doctor Ignacio Morones Prieto,0,2024-08-01,72.35009297136482,1.0,8825,1.5775
SURESTE,Avenida Doctor Ignacio Morones Prieto,1,2024-08-01,73.53166681521596,0.9585416666666666,4270,0.8295833333333333
SURESTE,Avenida Doctor Ignacio Morones Prieto,2,2024-08-01,75.50678122377977,0.933125,3117,0.5216666666666666
SURESTE,Avenida Doctor Ignacio Morones Prieto,3,2024-08-01,75.96786479351137,0.9741666666666666,3271,1.1110416666666667
SURESTE,Avenida Doctor Ignacio Morones Prieto,4,2024-08-01,77.27463464558701,0.914375,6210,0.7156250000000001
SURESTE,Avenida Doctor Ignacio Morones Prieto,5,2024-08-01,80.58818141863546,0.8720833333333333,9174,0.5579166666666667
SURESTE,Avenida Doctor Ignacio Morones Prieto,6,2024-08-01,80.64127252442611,0.881875,17835,0.8262499999999999
SURESTE,Avenida Doctor Ignacio Morones Prieto,7,2024-08-01,77.64237711644317,0.9397916666666667,21314,1.4195833333333334
SURESTE,Avenida Doctor Ignacio Morones Prieto,8,2024-08-01,78.14548312838653,0.9220833333333333,19608,0.63875
SURESTE,Avenida Doctor Ignacio Morones Prieto,9,2024-08-01,75.66881294776086,0.9625,18777,0.6725
SURESTE,Avenida Doctor Ignacio Morones Prieto,10,2024-08-01,69.87109036201974,1.0764583333333333,16859,1.1835416666666667
SURESTE,Avenida Doctor Ignacio Morones Prieto,11,2024-08-01,67.00237392007229,1.1158333333333335,16976,1.506875
SURESTE,Avenida Doctor Ignacio Morones Prieto,12,2024-08-01,64.94084347310284,1.1675,19534,1.343125
SURESTE,Avenida Doctor Ignacio Morones Prieto,13,2024-08-01,64.10590929068226,1.28875,19703,1.6518750000000002
SURESTE,Avenida Doctor Ignacio Morones Prieto,14,2024-08-01,43.34319003961656,1.994375,19310,5.191666666666666
SURESTE,Avenida Doctor Ignacio Morones Prieto,15,2024-08-01,38.09481972775526,3.3347916666666664,16324,7.311041666666667
SURESTE,Avenida Doctor Ignacio Morones Prieto,16,2024-08-01,47.26703588848354,2.0710416666666664,19798,3.391666666666666
SURESTE,Avenida Doctor Ignacio Morones Prieto,17,2024-08-01,28.61587274755739,2.8091666666666666,22032,5.772291666666667
SURESTE,Avenida Doctor Ignacio Morones Prieto,18,2024-08-01,19.558837197151544,3.858333333333333,19727,7.613958333333334
SURESTE,Avenida Doctor Ignacio Morones Prieto,19,2024-08-01,18.134750391094418,4.197291666666667,21115,6.822500000000001
SURESTE,Avenida Doctor Ignacio Morones Prieto,20,2024-08-01,19.04250220518857,4.06125,20338,7.682916666666666
SURESTE,Avenida Doctor Ignacio Morones Prieto,21,2024-08-01,47.86399103786778,1.5079166666666666,18892,3.599375
SURESTE,Avenida Doctor Ignacio Morones Prieto,22,2024-08-01,67.52361226791734,1.0654166666666667,16433,0.6602083333333334
SURESTE,Avenida Doctor Ignacio Morones Prieto,23,2024-08-01,70.25929360203338,1.0272916666666667,12198,1.1460416666666666
SURESTE,Avenida Eloy Cavazos,0,2024-08-01,51.88860168307564,1.0,17996,1.6025925925925928
SURESTE,Avenida Eloy Cavazos,1,2024-08-01,53.235861353179,0.9703255813953489,11630,1.4222325581395348
SURESTE,Avenida Eloy Cavazos,2,2024-08-01,52.62560360682919,0.9826511627906978,6091,1.239813953488372
SURESTE,Avenida Eloy Cavazos,3,2024-08-01,53.190863640708564,0.9775132275132276,2473,1.0883068783068783
SURESTE,Avenida Eloy Cavazos,4,2024-08-01,56.36685176172921,0.9386,4365,1.1381000000000001
SURESTE,Avenida Eloy Cavazos,5,2024-08-01,50.96164546055887,1.0623557692307692,11707,1.6641826923076921
SURESTE,Avenida Eloy Cavazos,6,2024-08-01,46.428075192338476,1.1655357142857141,29861,2.523258928571429
SURESTE,Avenida Eloy Cavazos,7,2024-08-01,33.72264118554719,2.0419130434782606,46699,5.799043478260869
SURESTE,Avenida Eloy Cavazos,8,2024-08-01,31.878686032441372,2.76508547008547,38623,6.165341880341881
SURESTE,Avenida Eloy Cavazos,9,2024-08-01,34.02196940475968,1.787008547008547,39041,5.013247863247863
SURESTE,Avenida Eloy Cavazos,10,2024-08-01,39.149050154737175,1.4445887445887446,47175,3.601255411255411
SURESTE,Avenida Eloy Cavazos,11,2024-08-01,41.285375137236,1.3091774891774892,42376,3.4029870129870132
SURESTE,Avenida Eloy Cavazos,12,2024-08-01,42.573835908537305,1.299098712446352,45474,3.0567811158798284
SURESTE,Avenida Eloy Cavazos,13,2024-08-01,42.89560774050191,1.2614163090128756,48796,2.9879828326180258
SURESTE,Avenida Eloy Cavazos,14,2024-08-01,43.09272108313687,1.241923076923077,49490,2.8217521367521368
SURESTE,Avenida Eloy Cavazos,15,2024-08-01,42.63702834060652,1.3262660944206008,51090,3.444935622317596
SURESTE,Avenida Eloy Cavazos,16,2024-08-01,41.658327553037566,1.3718103448275862,51925,3.232456896551724
SURESTE,Avenida Eloy Cavazos,17,2024-08-01,40.684162972501404,1.457391304347826,55422,3.36695652173913
SURESTE,Avenida Eloy Cavazos,18,2024-08-01,37.93766149293966,1.7178297872340424,61747,3.848340425531915
SURESTE,Avenida Eloy Cavazos,19,2024-08-01,37.8865272384992,1.7477682403433477,64816,3.916351931330472
SURESTE,Avenida Eloy Cavazos,20,2024-08-01,39.73093513532607,1.451057268722467,61697,3.470528634361233
SURESTE,Avenida Eloy Cavazos,21,2024-08-01,42.85844160677228,1.2899122807017545,48743,2.856842105263158
SURESTE,Avenida Eloy Cavazos,22,2024-08-01,43.82562609441254,1.2690350877192982,38302,2.684473684210526
SURESTE,Avenida Eloy Cavazos,23,2024-08-01,46.04013673669836,1.1279910714285715,24781,2.2950000000000004
SURESTE,Avenida Exposición,0,2024-08-01,39.973071951744934,1.0,567,2.59
SURESTE,Avenida Exposición,1,2024-08-01,39.11870471191884,1.0425,527,1.717142857142857
SURESTE,Avenida Exposición,2,2024-08-01,32.38187134502924,0.98,20,0.13
SURESTE,Avenida Exposición,3,2024-08-01,28.999999999999996,1.09,32,0.465
SURESTE,Avenida Exposición,4,2024-08-01,21.995321637426898,1.4449999999999998,28,0.76
SURESTE,Avenida Exposición,5,2024-08-01,16.670676871561827,1.2280000000000002,59,2.2640000000000002
SURESTE,Avenida Exposición,6,2024-08-01,37.598750538560964,1.3735714285714287,1036,5.2875000000000005
SURESTE,Avenida Exposición,7,2024-08-01,34.41219987466217,1.2553571428571428,2626,4.3567857142857145
SURESTE,Avenida Exposición,8,2024-08-01,24.042101758646353,2.5710714285714285,3429,8.867857142857144
SURESTE,Avenida Exposición,9,2024-08-01,31.512435862285063,1.4821428571428572,2312,5.456071428571429
SURESTE,Avenida Exposición,10,2024-08-01,32.40487838314206,1.3110714285714287,2133,3.8667857142857143
SURESTE,Avenida Exposición,11,2024-08-01,32.72513708824566,1.3232142857142857,2366,4.649285714285715
SURESTE,Avenida Exposición,12,2024-08-01,31.707708276213232,1.5464285714285713,2178,4.895357142857143
SURESTE,Avenida Exposición,13,2024-08-01,31.790650581645842,1.7535714285714286,2328,6.383214285714286
SURESTE,Avenida Exposición,14,2024-08-01,32.869469468489285,1.5085714285714287,2064,5.121071428571429
SURESTE,Avenida Exposición,15,2024-08-01,27.685462770749286,1.7264285714285716,2710,7.647857142857142
SURESTE,Avenida Exposición,16,2024-08-01,27.530384630449255,1.8128571428571427,2667,7.168571428571428
SURESTE,Avenida Exposición,17,2024-08-01,28.422235713446398,1.7342857142857144,2782,6.281428571428571
SURESTE,Avenida Exposición,18,2024-08-01,29.64525282989307,1.4810714285714286,2723,4.821071428571429
SURESTE,Avenida Exposición,19,2024-08-01,29.044135560690926,1.7482142857142857,2749,5.886428571428572
SURESTE,Avenida Exposición,20,2024-08-01,32.088303435039755,1.3178571428571428,2177,3.8085714285714287
SURESTE,Avenida Exposición,21,2024-08-01,37.067147781128824,1.1289285714285715,1488,2.650714285714286
SURESTE,Avenida Exposición,22,2024-08-01,35.73785593983784,1.172857142857143,1234,3.6839285714285714
SURESTE,Avenida Exposición,23,2024-08-01,34.09659825310407,1.1910714285714286,834,4.1292857142857144
SURESTE,Avenida General Lázaro Cárdenas,0,2024-08-01,39.01620544155073,1.0,5580,2.1784666666666666
SURESTE,Avenida General Lázaro Cárdenas,1,2024-08-01,37.96975155613489,1.0666216216216218,3262,2.848445945945946
SURESTE,Avenida General Lázaro Cárdenas,2,2024-08-01,38.41404694959139,1.0388333333333333,859,2.201833333333333
SURESTE,Avenida General Lázaro Cárdenas,3,2024-08-01,38.42291158250423,1.08,30,0.8666666666666667
SURESTE,Avenida General Lázaro Cárdenas,4,2024-08-01,38.82373419912754,1.0715068493150686,2132,2.7836301369863015
SURESTE,Avenida General Lázaro Cárdenas,5,2024-08-01,38.71136345518482,1.0533846153846154,2602,2.633230769230769
SURESTE,Avenida General Lázaro Cárdenas,6,2024-08-01,34.8555886,1.2118439716312057,6461,4.372340425531915
SURESTE,Avenida General Lázaro Cárdenas,7,2024-08-01,28.135078048861367,1.819342105263158,14293,7.357171052631578
SURESTE,Avenida General Lázaro Cárdenas,8,2024-08-01,27.179100443809055,1.8760526315789476,12653,7.283486842105263
SURESTE,Avenida General Lázaro Cárdenas,9,2024-08-01,27.055078196245027,1.9357236842105265,15413,7.150394736842105
SURESTE,Avenida General Lázaro Cárdenas,10,2024-08-01,24.817076608186056,1.9866447368421054,13470,8.306381578947368
SURESTE,Avenida General Lázaro Cárdenas,11,2024-08-01,27.146187754015735,1.8488666666666667,11695,6.3788
SURESTE,Avenida General Lázaro Cárdenas,12,2024-08-01,27.858545028472683,1.7101315789473683,10975,6.128947368421053
SURESTE,Avenida General Lázaro Cárdenas,13,2024-08-01,25.80223931053922,1.9970394736842105,11459,7.882631578947369
SURESTE,Avenida General Lázaro Cárdenas,14,2024-08-01,28.478775831289923,1.6957236842105263,11903,5.846381578947368
SURESTE,Avenida General Lázaro Cárdenas,15,2024-08-01,24.827087275078707,2.0519736842105263,12289,7.657631578947369
SURESTE,Avenida General Lázaro Cárdenas,16,2024-08-01,24.914171123487243,2.028684210526316,10678,8.16
SURESTE,Avenida General Lázaro Cárdenas,17,2024-08-01,25.886004631531627,1.9293421052631579,13262,6.752631578947369
SURESTE,Avenida General Lázaro Cárdenas,18,2024-08-01,23.925506585286318,2.305855263157895,14258,8.02282894736842
SURESTE,Avenida General Lázaro Cárdenas,19,2024-08-01,24.704852238665733,1.9536842105263157,13176,7.274407894736842
SURESTE,Avenida General Lázaro Cárdenas,20,2024-08-01,27.15406935506751,1.6230263157894735,15300,6.179802631578948
SURESTE,Avenida General Lázaro Cárdenas,21,2024-08-01,30.240785481235292,1.3445394736842105,10377,4.492171052631579
SURESTE,Avenida General Lázaro Cárdenas,22,2024-08-01,32.01951173531907,1.2408666666666666,7857,3.7407333333333335
SURESTE,Avenida General Lázaro Cárdenas,23,2024-08-01,34.28570839779026,1.1599333333333335,7201,3.1603333333333334
SURESTE,Avenida Ignacio Morones Prieto,0,2024-08-01,68.36837248322148,1.0,520,0.3233333333333333
SURESTE,Avenida Ignacio Morones Prieto,1,2024-08-01,55.11840044742729,1.2166666666666666,265,3.026666666666667
SURESTE,Avenida Ignacio Morones Prieto,2,2024-08-01,67.90557885906041,1.0033333333333332,179,0.32
SURESTE,Avenida Ignacio Morones Prieto,3,2024-08-01,67.78652125279643,1.0133333333333334,177,0.6266666666666666
SURESTE,Avenida Ignacio Morones Prieto,4,2024-08-01,74.26114373601789,0.9233333333333333,282,0.18333333333333335
SURESTE,Avenida Ignacio Morones Prieto,5,2024-08-01,79.19842002237137,0.8666666666666667,447,0.15
SURESTE,Avenida Ignacio Morones Prieto,6,2024-08-01,76.33404642058166,0.9,796,0.26666666666666666
SURESTE,Avenida Ignacio Morones Prieto,7,2024-08-01,74.25515939597317,0.9233333333333333,1053,0.25333333333333335
SURESTE,Avenida Ignacio Morones Prieto,8,2024-08-01,73.64326062639822,0.9333333333333332,948,0.34
SURESTE,Avenida Ignacio Morones Prieto,9,2024-08-01,70.21307326621923,0.9766666666666666,935,0.26
SURESTE,Avenida Ignacio Morones Prieto,10,2024-08-01,59.86423378076063,1.15,780,1.64
SURESTE,Avenida Ignacio Morones Prieto,11,2024-08-01,61.48053691275169,1.1166666666666667,795,0.7233333333333333
SURESTE,Avenida Ignacio Morones Prieto,12,2024-08-01,61.47976789709173,1.1233333333333333,956,0.3933333333333333
SURESTE,Avenida Ignacio Morones Prieto,13,2024-08-01,61.37337807606264,1.1266666666666667,909,0.35000000000000003
SURESTE,Avenida Ignacio Morones Prieto,14,2024-08-01,56.28467561521253,1.21,934,0.6133333333333333
SURESTE,Avenida Ignacio Morones Prieto,15,2024-08-01,17.51905760626398,3.8633333333333333,672,5.306666666666666
SURESTE,Avenida Ignacio Morones Prieto,16,2024-08-01,54.18695469798657,1.25,863,0.6866666666666666
SURESTE,Avenida Ignacio Morones Prieto,17,2024-08-01,26.867757270693513,2.513333333333333,1082,3.5233333333333334
SURESTE,Avenida Ignacio Morones Prieto,18,2024-08-01,16.978621364653243,3.9566666666666666,1126,2.893333333333333
SURESTE,Avenida Ignacio Morones Prieto,19,2024-08-01,13.91623322147651,4.906666666666666,1219,3.2100000000000004
SURESTE,Avenida Ignacio Morones Prieto,20,2024-08-01,15.48295581655481,4.323333333333333,1169,4.006666666666667
SURESTE,Avenida Ignacio Morones Prieto,21,2024-08-01,57.79250559284116,1.1866666666666665,1099,0.4266666666666667
SURESTE,Avenida Ignacio Morones Prieto,22,2024-08-01,61.09643456375839,1.12,949,0.31
SURESTE,Avenida Ignacio Morones Prieto,23,2024-08-01,63.15528523489933,1.0966666666666667,707,1.1466666666666667
SURESTE,Avenida Las Torres,0,2024-08-01,43.11809121291911,1.0,1232,1.755593220338983
SURESTE,Avenida Las Torres,1,2024-08-01,39.144725321563584,1.1249152542372882,988,2.0483050847457624
SURESTE,Avenida Las Torres,6,2024-08-01,40.64347651161772,1.0598305084745763,2097,1.973220338983051
SURESTE,Avenida Las Torres,7,2024-08-01,33.0869315126335,1.531186440677966,6008,5.024406779661017
SURESTE,Avenida Las Torres,8,2024-08-01,27.9931699855401,1.9979661016949153,8198,6.020169491525424
SURESTE,Avenida Las Torres,9,2024-08-01,35.41990049354881,1.3179661016949153,5215,3.570677966101695
SURESTE,Avenida Las Torres,10,2024-08-01,34.44949987850493,1.2640677966101694,4658,2.851864406779661
SURESTE,Avenida Las Torres,11,2024-08-01,35.52578125311207,1.2340677966101696,5205,2.7589830508474575
SURESTE,Avenida Las Torres,12,2024-08-01,34.17320814694131,1.2683050847457626,4855,3.9920338983050847
SURESTE,Avenida Las Torres,13,2024-08-01,36.623639753185756,1.2164406779661017,5075,2.8823728813559324
SURESTE,Avenida Las Torres,14,2024-08-01,35.59331299120854,1.2228813559322036,4859,2.7859322033898306
SURESTE,Avenida Las Torres,15,2024-08-01,35.66344392703923,1.2372881355932204,6072,2.6850847457627123
SURESTE,Avenida Las Torres,16,2024-08-01,35.101773031281994,1.2464406779661017,5760,3.1138983050847457
SURESTE,Avenida Las Torres,17,2024-08-01,33.17194937838344,1.2905084745762712,6262,3.631016949152542
SURESTE,Avenida Las Torres,18,2024-08-01,35.922641103573554,1.2057627118644068,5970,2.673050847457627
SURESTE,Avenida Las Torres,19,2024-08-01,34.8761869669653,1.2432203389830507,6308,3.1205084745762712
SURESTE,Avenida Las Torres,20,2024-08-01,33.61150697700357,1.2864406779661017,4468,3.3766101694915256
SURESTE,Avenida Las Torres,21,2024-08-01,36.48029190683519,1.259322033898305,3486,3.8415254237288137
SURESTE,Avenida Las Torres,22,2024-08-01,36.99749799831899,1.2583050847457626,2410,3.5749152542372884
SURESTE,Avenida Las Torres,23,2024-08-01,39.908232983719664,1.0759322033898306,1578,1.9230508474576273
SURESTE,Avenida Pablo Livas,0,2024-08-01,49.80163267514364,1.0,7110,1.6569620253164559
SURESTE,Avenida Pablo Livas,1,2024-08-01,48.673878140964405,1.0639568345323742,3223,2.3714388489208633
SURESTE,Avenida Pablo Livas,2,2024-08-01,50.01323995506527,1.0002083333333334,1943,1.495486111111111
SURESTE,Avenida Pablo Livas,4,2024-08-01,51.26487212724629,1.0186363636363638,986,1.4437878787878788
SURESTE,Avenida Pablo Livas,5,2024-08-01,46.89363610265116,1.0368103448275863,3955,2.1637068965517243
SURESTE,Avenida Pablo Livas,6,2024-08-01,46.07228720294675,1.1264556962025316,18902,2.7362025316455694
SURESTE,Avenida Pablo Livas,7,2024-08-01,36.957881369559566,1.4734810126582278,39017,4.478481012658228
SURESTE,Avenida Pablo Livas,8,2024-08-01,33.517483480134835,1.9135443037974682,36544,5.337911392405063
