0,1,2,3,4,5,6,7
NORTE,Avenida Licenciado Raúl Salinas Lozano,13,2024-08-16,30.530349594214425,1.4503703703703703,20245,5.739567901234568
NORTE,Avenida Licenciado Raúl Salinas Lozano,14,2024-08-16,30.39852506885835,1.4293209876543211,17628,5.394629629629629
NORTE,Avenida Licenciado Raúl Salinas Lozano,15,2024-08-16,29.927767958405138,1.4781481481481482,15556,6.024197530864197
NORTE,Avenida Licenciado Raúl Salinas Lozano,16,2024-08-16,30.72580310193982,1.4670987654320986,19526,5.5670370370370375
NORTE,Avenida Licenciado Raúl Salinas Lozano,17,2024-08-16,30.352352046602743,1.4619135802469136,22646,5.396296296296296
NORTE,Avenida Licenciado Raúl Salinas Lozano,18,2024-08-16,27.877320379125976,1.7409876543209877,25563,6.167469135802469
NORTE,Avenida Licenciado Raúl Salinas Lozano,19,2024-08-16,28.64563706862269,1.692222222222222,25046,6.253950617283951
NORTE,Avenida Licenciado Raúl Salinas Lozano,20,2024-08-16,29.06582471683384,1.5579012345679013,27611,6.600370370370371
NORTE,Avenida Licenciado Raúl Salinas Lozano,21,2024-08-16,31.22582409084884,1.3291975308641977,22887,5.115308641975308
NORTE,Avenida Licenciado Raúl Salinas Lozano,22,2024-08-16,34.77496483437174,1.2075925925925926,16636,3.992283950617284
NORTE,Avenida Licenciado Raúl Salinas Lozano,23,2024-08-16,36.477182846537936,1.146358024691358,11517,3.9846296296296297
NORTE,Avenida Parque Industrial,0,2024-08-16,41.83878712049358,1.0,6384,2.8366949152542373
NORTE,Avenida Parque Industrial,1,2024-08-16,42.44550609723657,0.9845762711864408,4545,2.976101694915254
NORTE,Avenida Parque Industrial,2,2024-08-16,43.82075438769209,0.9225773195876288,1850,2.312783505154639
NORTE,Avenida Parque Industrial,3,2024-08-16,46.91680335981341,0.9097777777777777,1376,1.868
NORTE,Avenida Parque Industrial,4,2024-08-16,48.84045508587632,0.8807499999999999,1280,1.22175
NORTE,Avenida Parque Industrial,5,2024-08-16,41.83373889847969,1.0513559322033899,4561,3.127372881355932
NORTE,Avenida Parque Industrial,6,2024-08-16,39.49379892603512,1.0809322033898305,10414,3.3323728813559326
NORTE,Avenida Parque Industrial,7,2024-08-16,36.59538510648837,1.213220338983051,14893,3.933135593220339
NORTE,Avenida Parque Industrial,8,2024-08-16,36.524604404872285,1.1815833333333332,17065,3.912916666666667
NORTE,Avenida Parque Industrial,9,2024-08-16,38.366458502650055,1.1795762711864406,13265,3.9642372881355934
NORTE,Avenida Parque Industrial,10,2024-08-16,39.31306076322321,1.116949152542373,12262,3.4365254237288134
NORTE,Avenida Parque Industrial,11,2024-08-16,38.576746110225415,1.136949152542373,12157,3.5095762711864404
NORTE,Avenida Parque Industrial,12,2024-08-16,37.097777586165776,1.2377966101694915,13135,4.326101694915255
NORTE,Avenida Parque Industrial,13,2024-08-16,36.454865589277226,1.2470338983050848,13721,4.132796610169492
NORTE,Avenida Parque Industrial,14,2024-08-16,35.57748856596152,1.2240677966101694,15062,4.1890677966101695
NORTE,Avenida Parque Industrial,15,2024-08-16,37.1967159129894,1.1967796610169492,14193,3.9585593220338984
NORTE,Avenida Parque Industrial,16,2024-08-16,35.76839618920421,1.2726271186440679,16975,4.415677966101694
NORTE,Avenida Parque Industrial,17,2024-08-16,34.40261850030179,1.3140677966101695,18060,4.746864406779661
NORTE,Avenida Parque Industrial,18,2024-08-16,29.955805262684766,1.721186440677966,19516,6.403050847457627
NORTE,Avenida Parque Industrial,19,2024-08-16,29.869265476755434,1.6441803278688525,18794,6.548114754098361
NORTE,Avenida Parque Industrial,20,2024-08-16,31.422650862345733,1.7059322033898305,18046,5.918220338983051
NORTE,Avenida Parque Industrial,21,2024-08-16,35.83313403646784,1.23,16689,3.9860169491525426
NORTE,Avenida Parque Industrial,22,2024-08-16,37.87697928572346,1.1613559322033897,13420,3.788220338983051
NORTE,Avenida Parque Industrial,23,2024-08-16,40.13502530807235,1.094322033898305,9546,3.1350000000000002
NORTE,Libramiento Noroeste de Monterrey,0,2024-08-16,69.38957412631248,1.0,1510,1.8104347826086957
NORTE,Libramiento Noroeste de Monterrey,1,2024-08-16,80.25393316094656,0.8356521739130435,872,1.3052173913043479
NORTE,Libramiento Noroeste de Monterrey,2,2024-08-16,81.1860754583921,0.8165217391304348,803,1.0913043478260869
NORTE,Libramiento Noroeste de Monterrey,3,2024-08-16,86.62168664786083,0.768695652173913,783,0.7956521739130435
NORTE,Libramiento Noroeste de Monterrey,4,2024-08-16,84.67344460115969,0.788695652173913,852,0.6495652173913044
NORTE,Libramiento Noroeste de Monterrey,5,2024-08-16,78.68071893120201,0.8460869565217392,1505,0.9917391304347827
NORTE,Libramiento Noroeste de Monterrey,6,2024-08-16,56.43221573619479,0.9616129032258065,3225,5.3103225806451615
NORTE,Libramiento Noroeste de Monterrey,7,2024-08-16,56.268189751395234,0.8602702702702704,4183,2.573243243243243
NORTE,Libramiento Noroeste de Monterrey,8,2024-08-16,42.5760870116692,1.481081081081081,3842,6.3667567567567565
NORTE,Libramiento Noroeste de Monterrey,9,2024-08-16,48.60426071687578,1.2239393939393939,2469,5.0
NORTE,Libramiento Noroeste de Monterrey,10,2024-08-16,62.56140755872798,0.86,2286,3.58030303030303
NORTE,Libramiento Noroeste de Monterrey,11,2024-08-16,56.470769234856114,1.0084848484848485,2443,6.642121212121212
NORTE,Libramiento Noroeste de Monterrey,12,2024-08-16,64.06858933319874,0.8648484848484849,2642,2.1903030303030304
NORTE,Libramiento Noroeste de Monterrey,13,2024-08-16,36.197783970311264,1.8109090909090908,2605,10.194848484848485
NORTE,Libramiento Noroeste de Monterrey,14,2024-08-16,48.11547034641195,1.4720689655172412,2551,7.364137931034483
NORTE,Libramiento Noroeste de Monterrey,15,2024-08-16,58.78625780006854,0.9187878787878788,3163,2.0924242424242423
NORTE,Libramiento Noroeste de Monterrey,16,2024-08-16,59.35071180191213,0.9206060606060605,4030,2.828181818181818
NORTE,Libramiento Noroeste de Monterrey,17,2024-08-16,54.17307229832572,0.8808108108108109,5172,2.535945945945946
NORTE,Libramiento Noroeste de Monterrey,18,2024-08-16,41.469956885444915,1.3509090909090908,4338,7.289090909090909
NORTE,Libramiento Noroeste de Monterrey,19,2024-08-16,33.27467185918569,2.6615151515151516,2501,11.270303030303031
NORTE,Libramiento Noroeste de Monterrey,20,2024-08-16,52.01487013832254,1.0445454545454544,3188,3.895151515151515
NORTE,Libramiento Noroeste de Monterrey,21,2024-08-16,67.44030240706164,0.9103703703703704,2865,1.5407407407407407
NORTE,Libramiento Noroeste de Monterrey,22,2024-08-16,62.43773599441079,0.9054545454545454,2336,2.463939393939394
NORTE,Libramiento Noroeste de Monterrey,23,2024-08-16,66.9510706914002,0.8163636363636364,2443,1.7803030303030303
