date,CO,O3,NO,NO2,PM2.5,NOX,PM10,SO2,WSR,WDR,Zona,Hora
2024-01-01 00:00:00,2.53,14.0,5.7,35.3,144.0,41.0,119.0,3.8,0.9,232.0,CENTRO,0
2024-01-01 01:00:00,2.53,14.0,5.7,35.3,120.0,41.0,119.0,3.8,0.9,232.0,CENTRO,1
2024-01-01 02:00:00,2.16,19.0,4.0,24.9,96.0,28.9,118.0,4.0,1.6,284.0,CENTRO,2
2024-01-01 03:00:00,1.92,20.0,3.5,21.0,71.0,24.5,97.0,3.9,4.1,212.0,CENTRO,3
2024-01-01 04:00:00,1.74,25.0,3.5,17.5,41.0,21.0,77.0,3.9,6.6,221.0,CENTRO,4
2024-01-01 05:00:00,1.63,25.0,3.4,15.6,24.0,19.0,58.0,3.8,2.8,240.0,CENTRO,5
2024-01-01 06:00:00,1.55,29.0,3.3,11.6,18.0,14.9,45.0,3.3,5.8,218.0,CENTRO,6
2024-01-01 07:00:00,1.48,31.0,3.3,10.6,13.0,13.9,38.0,3.2,4.0,219.0,CENTRO,7
2024-01-01 08:00:00,1.55,20.0,4.1,16.9,14.0,21.0,32.0,3.1,1.2,236.0,CENTRO,8
2024-01-01 09:00:00,1.66,15.0,8.1,19.2,15.0,27.3,36.0,3.3,0.8,215.0,CENTRO,9
2024-01-01 10:00:00,1.81,19.0,12.8,21.7,20.0,34.5,40.0,4.5,0.6,179.0,CENTRO,10
2024-01-01 11:00:00,1.8,36.0,7.7,19.7,25.0,27.3,51.0,7.5,7.7,104.0,CENTRO,11
2024-01-01 12:00:00,1.73,45.0,6.3,17.1,25.0,23.5,51.0,7.4,7.3,97.0,CENTRO,12
2024-01-01 13:00:00,1.72,50.0,5.6,11.8,16.0,17.4,53.0,6.8,8.4,43.0,CENTRO,13
2024-01-01 14:00:00,1.61,52.0,4.1,8.8,13.0,12.9,47.0,5.3,5.3,32.0,CENTRO,14
2024-01-01 15:00:00,1.57,49.0,4.3,8.7,11.0,13.1,44.0,5.4,7.9,55.0,CENTRO,15
2024-01-01 16:00:00,1.56,49.0,3.9,9.1,12.0,13.0,39.0,5.6,8.1,61.0,CENTRO,16
2024-01-01 17:00:00,1.61,44.0,3.1,7.7,11.0,10.9,37.0,4.3,8.0,17.0,CENTRO,17
2024-01-01 18:00:00,1.67,36.0,3.1,13.4,14.0,16.5,35.0,4.1,8.9,23.0,CENTRO,18
2024-01-01 19:00:00,1.7,32.0,3.3,13.3,16.0,16.6,50.0,3.8,10.2,9.0,CENTRO,19
2024-01-01 20:00:00,1.65,37.0,2.9,8.7,15.0,11.6,49.0,3.9,8.2,78.0,CENTRO,20
2024-01-01 21:00:00,1.63,38.0,2.8,7.7,14.0,10.5,38.0,4.5,7.9,94.0,CENTRO,21
2024-01-01 22:00:00,1.62,38.0,2.7,6.4,13.0,9.0,33.0,4.1,8.1,96.0,CENTRO,22
2024-01-01 23:00:00,1.61,38.0,2.7,6.7,14.0,9.3,32.0,3.7,7.3,90.0,CENTRO,23
2024-01-02 00:00:00,1.58,41.0,2.6,5.6,16.0,8.2,35.0,3.6,7.3,100.0,CENTRO,0
2024-01-02 01:00:00,1.57,41.0,2.6,5.0,15.0,7.6,37.0,3.4,5.9,98.0,CENTRO,1
2024-01-02 02:00:00,1.58,35.0,2.566666666666667,4.3,16.0,6.8,33.0,3.3,7.2,70.0,CENTRO,2
2024-01-02 03:00:00,1.59,31.0,2.533333333333333,4.1,15.0,6.6,33.0,3.2,5.1,63.0,CENTRO,3
2024-01-02 04:00:00,1.59,31.0,2.5,4.6,12.0,7.2,29.0,3.1,3.2,49.0,CENTRO,4
2024-01-02 05:00:00,1.62,20.0,2.6,12.2,16.0,14.8,29.0,3.1,5.0,17.0,CENTRO,5
2024-01-02 06:00:00,1.64,20.0,3.0,12.0,20.0,15.0,33.0,3.1,5.1,13.0,CENTRO,6
2024-01-02 07:00:00,1.69,17.0,5.3,14.2,17.0,19.6,40.0,3.1,4.1,19.0,CENTRO,7
2024-01-02 08:00:00,1.92,9.0,15.8,20.2,32.0,36.0,41.0,3.2,6.8,355.0,CENTRO,8
2024-01-02 09:00:00,1.96,10.0,23.0,19.6,23.0,42.6,47.0,3.3,5.0,36.0,CENTRO,9
2024-01-02 10:00:00,2.0,10.0,33.1,19.9,29.0,52.9,46.0,3.3,6.5,14.0,CENTRO,10
2024-01-02 11:00:00,2.05,10.0,32.7,19.1,31.0,51.7,54.0,3.4,6.6,7.0,CENTRO,11
2024-01-02 12:00:00,2.03,10.333333333333334,28.3,17.8,24.0,46.1,63.0,3.4,6.1,11.0,CENTRO,12
2024-01-02 13:00:00,2.05,10.666666666666666,36.0,19.8,39.0,55.8,51.0,3.6,4.4,29.0,CENTRO,13
2024-01-02 14:00:00,2.06,11.0,31.9,21.3,42.0,53.3,60.0,3.7,5.5,37.0,CENTRO,14
2024-01-02 15:00:00,2.1,12.0,24.7,22.3,47.0,47.0,74.0,4.0,6.2,83.0,CENTRO,15
2024-01-02 16:00:00,2.04,16.0,21.8,22.3,45.0,44.1,72.0,4.6,6.5,85.0,CENTRO,16
2024-01-02 17:00:00,2.11,13.0,17.4,28.4,44.0,45.8,72.0,4.8,4.1,66.0,CENTRO,17
2024-01-02 18:00:00,2.18,10.0,22.8,32.5,50.0,55.3,74.0,4.9,4.3,49.0,CENTRO,18
2024-01-02 19:00:00,2.24,10.0,8.2,34.5,46.0,42.7,84.0,4.5,1.6,38.0,CENTRO,19
2024-01-02 20:00:00,2.42,11.0,4.4,32.6,45.0,37.0,80.0,4.2,1.9,224.0,CENTRO,20
2024-01-02 21:00:00,2.47,9.0,21.6,30.9,47.0,52.5,74.0,4.1,2.1,215.0,CENTRO,21
2024-01-02 22:00:00,2.59,9.0,40.3,26.5,49.0,66.8,73.0,4.0,1.4,286.0,CENTRO,22
2024-01-02 23:00:00,2.82,9.0,78.4,23.8,50.0,102.1,82.0,4.1,1.5,343.0,CENTRO,23
2024-01-03 00:00:00,2.6,9.11111111111111,67.6,18.5,41.0,86.1,107.0,3.9,1.2,83.0,CENTRO,0
2024-01-03 01:00:00,2.14,9.222222222222221,41.9,16.8,34.0,58.7,97.0,3.6,1.1,136.0,CENTRO,1
2024-01-03 02:00:00,2.05,9.333333333333334,30.6,15.8,30.0,46.4,73.0,3.4,0.6,88.0,CENTRO,2
2024-01-03 03:00:00,1.92,9.444444444444445,27.4,18.9,37.0,46.3,62.0,3.4,4.2,41.0,CENTRO,3
2024-01-03 04:00:00,1.74,9.555555555555555,14.2,17.6,41.0,31.8,78.0,3.2,4.5,129.0,CENTRO,4
2024-01-03 05:00:00,1.66,9.666666666666666,9.6,17.3,37.0,26.9,73.0,3.2,3.9,96.0,CENTRO,5
2024-01-03 06:00:00,1.67,9.777777777777779,11.0,17.7,38.0,28.7,64.0,3.3,2.9,118.0,CENTRO,6
2024-01-03 07:00:00,2.65,9.88888888888889,14.4,19.5,41.0,33.9,69.0,3.3,5.2,16.0,CENTRO,7
2024-01-03 08:00:00,2.33,10.0,13.3,20.9,37.0,34.2,75.0,3.3,2.9,28.0,CENTRO,8
2024-01-03 09:00:00,1.97,10.0,23.0,20.6,45.0,43.6,73.0,3.3,3.3,194.0,CENTRO,9
2024-01-03 10:00:00,1.9,17.0,15.7,17.3,40.0,33.1,74.0,3.3,2.7,98.0,CENTRO,10
2024-01-03 11:00:00,2.25,24.0,19.3,23.4,38.0,42.8,61.0,3.5,3.3,43.0,CENTRO,11
2024-01-03 12:00:00,2.53,22.0,28.4,35.0,58.0,63.4,65.0,3.9,5.4,34.0,CENTRO,12
2024-01-03 13:00:00,2.45,27.0,22.4,33.9,63.0,56.3,110.0,4.1,5.4,37.0,CENTRO,13
2024-01-03 14:00:00,1.95,33.0,15.6,26.9,45.0,42.5,104.0,5.3,4.9,24.0,CENTRO,14
2024-01-03 15:00:00,1.79,39.0,12.3,26.4,33.0,38.7,84.0,8.0,6.4,46.0,CENTRO,15
2024-01-03 16:00:00,1.72,44.0,8.4,23.0,25.0,31.4,70.0,7.8,6.5,35.0,CENTRO,16
2024-01-03 17:00:00,1.7,51.0,4.7,16.5,21.0,21.2,64.0,4.6,9.1,70.0,CENTRO,17
2024-01-03 18:00:00,1.77,44.0,4.0,20.1,22.0,24.1,56.0,4.8,9.9,67.0,CENTRO,18
2024-01-03 19:00:00,1.71,45.0,3.3,15.2,21.0,18.5,60.0,6.1,10.4,114.0,CENTRO,19
2024-01-03 20:00:00,1.63,42.0,3.3,10.6,18.0,13.9,45.0,5.0,12.8,112.0,CENTRO,20
2024-01-03 21:00:00,1.58,41.0,3.1,7.8,17.0,10.9,45.0,4.2,12.5,111.0,CENTRO,21
2024-01-03 22:00:00,1.57,39.0,3.0,8.3,16.0,11.2,39.0,3.7,12.1,88.0,CENTRO,22
2024-01-03 23:00:00,1.53,41.0,3.1,7.9,13.0,11.0,30.0,3.5,9.6,89.0,CENTRO,23
2024-01-04 00:00:00,1.5,41.0,2.7,6.3,11.0,9.1,21.0,3.4,8.5,107.0,CENTRO,0
2024-01-04 01:00:00,1.5,41.0,2.6,5.3,11.0,7.8,19.0,3.3,8.4,117.0,CENTRO,1
2024-01-04 02:00:00,1.51,39.0,2.5,6.8,12.0,9.4,23.0,3.8,8.7,72.0,CENTRO,2
2024-01-04 03:00:00,1.52,34.0,2.7,8.4,15.0,11.1,30.0,5.8,12.1,49.0,CENTRO,3
2024-01-04 04:00:00,1.52,28.0,2.8,8.5,24.0,11.4,38.0,5.4,9.4,33.0,CENTRO,4
2024-01-04 05:00:00,1.52,31.0,2.6,5.3,20.0,7.9,29.0,3.7,7.3,31.0,CENTRO,5
2024-01-04 06:00:00,1.53,28.0,2.6,7.3,20.0,9.9,30.0,3.5,5.6,31.0,CENTRO,6
2024-01-04 07:00:00,1.6,19.0,5.2,16.0,24.0,21.2,38.0,3.4,5.6,36.0,CENTRO,7
2024-01-04 08:00:00,1.69,10.0,21.7,23.7,42.0,45.5,75.0,4.3,6.6,40.0,CENTRO,8
2024-01-04 09:00:00,1.72,13.0,16.4,21.3,41.0,37.7,80.0,5.1,7.4,48.0,CENTRO,9
2024-01-04 10:00:00,1.76,15.0,7.4,18.8,26.0,26.2,52.0,3.9,6.4,55.0,CENTRO,10
2024-01-04 11:00:00,1.8,15.0,11.3,19.2,26.0,30.5,50.0,3.7,6.5,35.0,CENTRO,11
2024-01-04 12:00:00,1.82,12.0,23.4,22.2,38.0,45.7,68.0,4.4,6.1,26.0,CENTRO,12
2024-01-04 13:00:00,1.78,15.0,16.2,21.7,23.0,38.0,46.0,4.8,5.8,34.0,CENTRO,13
2024-01-04 14:00:00,1.85,16.0,16.6,22.2,25.0,38.8,47.0,5.2,4.6,33.0,CENTRO,14
2024-01-04 15:00:00,1.83,21.0,9.4,18.9,17.0,28.3,36.0,4.3,7.7,50.0,CENTRO,15
2024-01-04 16:00:00,1.79,22.0,7.6,17.7,14.0,25.3,39.0,3.8,7.8,51.0,CENTRO,16
2024-01-04 17:00:00,1.86,20.0,7.7,19.5,12.0,27.2,34.0,3.6,7.0,51.0,CENTRO,17
2024-01-04 18:00:00,1.89,15.0,8.3,24.9,17.0,33.2,36.0,5.2,5.4,46.0,CENTRO,18
2024-01-04 19:00:00,1.91,12.0,13.0,28.7,24.0,41.7,46.0,8.1,3.9,3.0,CENTRO,19
2024-01-04 20:00:00,2.11,9.0,26.5,30.8,35.0,57.3,66.0,8.0,5.8,339.0,CENTRO,20
2024-01-04 21:00:00,2.35,10.0,15.9,28.9,35.0,44.8,56.0,6.0,1.7,326.0,CENTRO,21
2024-01-04 22:00:00,2.12,9.0,23.3,28.5,33.0,51.8,64.0,5.4,3.6,250.0,CENTRO,22
2024-01-04 23:00:00,2.14,9.0,15.8,26.3,34.0,42.0,63.0,4.7,2.0,248.0,CENTRO,23
2024-01-05 00:00:00,1.99,9.0,14.0,25.2,37.0,39.3,75.0,4.0,2.4,238.0,CENTRO,0
2024-01-05 01:00:00,1.96,9.5,12.6,23.9,36.0,36.5,67.0,3.8,0.8,232.0,CENTRO,1
2024-01-05 02:00:00,1.86,10.0,7.2,22.9,36.0,30.1,66.0,3.7,1.1,334.0,CENTRO,2
2024-01-05 03:00:00,1.87,10.0,11.0,23.6,41.0,34.6,80.0,3.7,3.8,80.0,CENTRO,3
2024-01-05 04:00:00,1.82,9.0,10.1,22.5,29.0,32.6,61.0,3.8,4.8,109.0,CENTRO,4
2024-01-05 05:00:00,1.78,9.0,7.3,21.3,21.0,28.6,50.0,3.8,2.8,111.0,CENTRO,5
2024-01-05 06:00:00,1.82,10.0,8.8,21.2,24.0,30.0,49.0,3.8,2.2,129.0,CENTRO,6
2024-01-05 07:00:00,2.05,9.0,35.6,21.0,28.0,56.5,58.0,3.6,1.6,159.0,CENTRO,7
2024-01-05 08:00:00,2.25,9.0,52.6,22.5,29.0,75.1,67.0,3.7,1.7,186.0,CENTRO,8
2024-01-05 09:00:00,2.64,10.0,79.5,29.4,28.0,108.9,72.0,3.9,2.9,119.0,CENTRO,9
2024-01-05 10:00:00,2.4,15.0,54.7,32.3,34.0,87.0,92.0,4.1,5.8,42.0,CENTRO,10
2024-01-05 11:00:00,1.91,25.0,18.5,24.4,27.0,42.9,73.0,3.9,4.9,71.0,CENTRO,11
2024-01-05 12:00:00,1.86,29.0,15.5,23.1,26.0,38.6,75.0,4.9,6.9,87.0,CENTRO,12
2024-01-05 13:00:00,1.86,40.0,9.6,18.7,26.0,28.3,81.0,6.2,8.1,86.0,CENTRO,13
2024-01-05 14:00:00,1.74,44.0,8.0,17.1,22.0,25.1,71.0,6.3,6.1,98.0,CENTRO,14
2024-01-05 15:00:00,1.7,50.0,6.3,15.6,19.0,21.9,66.0,4.9,7.6,92.0,CENTRO,15
2024-01-05 16:00:00,1.71,54.0,5.3,14.6,17.0,19.9,61.0,3.8,8.3,79.0,CENTRO,16
2024-01-05 17:00:00,1.77,53.0,4.9,17.7,17.0,22.6,63.0,3.7,7.9,79.0,CENTRO,17
2024-01-05 18:00:00,1.81,53.0,3.8,19.8,21.0,23.6,67.0,3.6,7.5,102.0,CENTRO,18
2024-01-05 19:00:00,1.87,48.0,3.4,23.0,23.0,26.3,63.0,3.5,7.4,82.0,CENTRO,19
2024-01-05 20:00:00,1.92,28.0,5.0,30.3,19.0,35.2,60.0,3.7,5.4,67.0,CENTRO,20
2024-01-05 21:00:00,1.7,40.0,3.2,15.2,14.0,18.4,41.0,3.5,6.5,100.0,CENTRO,21
2024-01-05 22:00:00,1.64,40.0,3.2,11.3,11.0,14.6,30.0,3.3,5.4,117.0,CENTRO,22
2024-01-05 23:00:00,1.64,36.0,3.3,14.4,9.0,17.7,26.0,3.2,4.8,133.0,CENTRO,23
2024-01-06 00:00:00,2.06,12.0,6.1,34.2,26.0,40.3,55.0,3.2,2.2,231.0,CENTRO,0
2024-01-06 01:00:00,2.09,11.0,10.1,34.1,25.0,44.2,55.0,3.2,5.3,208.0,CENTRO,1
2024-01-06 02:00:00,2.12,10.0,23.6,35.5,32.0,59.1,101.0,3.6,1.5,218.0,CENTRO,2
2024-01-06 03:00:00,2.12,10.0,29.0,34.0,36.0,63.0,113.0,3.4,2.0,245.0,CENTRO,3
2024-01-06 04:00:00,2.14,10.0,33.1,32.5,39.0,65.7,115.0,3.5,1.8,251.0,CENTRO,4
2024-01-06 05:00:00,2.28,11.0,32.8,32.9,42.0,65.7,124.0,3.7,2.9,214.0,CENTRO,5
2024-01-06 06:00:00,1.84,12.0,6.8,28.8,34.0,35.6,98.0,3.4,2.8,232.0,CENTRO,6
2024-01-06 07:00:00,2.09,10.0,38.1,29.8,47.0,67.9,143.0,3.7,1.7,239.0,CENTRO,7
2024-01-06 08:00:00,2.24,10.0,50.9,28.4,41.0,79.3,114.0,3.7,2.5,237.0,CENTRO,8
2024-01-06 09:00:00,2.42,11.0,71.1,32.8,49.0,103.9,153.0,4.6,4.0,227.0,CENTRO,9
2024-01-06 10:00:00,2.53,15.0,60.4,41.0,58.0,101.4,181.0,5.1,1.9,319.0,CENTRO,10
2024-01-06 11:00:00,2.81,24.0,29.9,37.8,41.0,67.7,122.0,5.6,3.7,351.0,CENTRO,11
2024-01-06 12:00:00,3.03,31.0,22.5,37.5,41.0,60.0,119.0,6.9,2.8,16.0,CENTRO,12
2024-01-06 13:00:00,2.3,38.0,16.3,34.2,35.0,50.5,103.0,6.5,4.0,45.0,CENTRO,13
2024-01-06 14:00:00,2.0,42.0,13.1,32.9,34.0,46.0,98.0,9.7,6.2,67.0,CENTRO,14
2024-01-06 15:00:00,1.91,52.0,8.4,27.2,31.0,35.6,82.0,8.4,6.2,65.0,CENTRO,15
2024-01-06 16:00:00,1.88,53.0,6.5,25.7,27.0,32.3,73.0,7.9,7.4,71.0,CENTRO,16
2024-01-06 17:00:00,1.85,57.0,4.9,22.8,21.0,27.7,57.0,10.0,6.8,93.0,CENTRO,17
2024-01-06 18:00:00,1.9,56.0,3.8,25.8,25.0,29.7,66.0,11.9,6.0,84.0,CENTRO,18
2024-01-06 19:00:00,2.07,37.0,3.5,35.6,28.0,39.1,71.0,9.7,1.8,118.0,CENTRO,19
2024-01-06 20:00:00,2.32,16.0,4.5,47.9,34.0,52.3,81.0,6.7,1.8,242.0,CENTRO,20
2024-01-06 21:00:00,2.49,10.0,16.6,50.5,43.0,67.1,98.0,5.9,2.2,275.0,CENTRO,21
2024-01-06 22:00:00,2.45,10.0,25.6,43.5,47.0,69.1,120.0,5.7,2.3,242.0,CENTRO,22
2024-01-06 23:00:00,2.48,10.0,31.5,42.3,41.0,73.8,98.0,5.1,0.8,222.0,CENTRO,23
2024-01-07 00:00:00,2.87,9.75,47.8,42.9,53.0,90.7,110.0,4.8,2.0,247.0,CENTRO,0
2024-01-07 01:00:00,2.94,9.5,49.9,42.4,66.0,92.2,126.0,4.6,1.2,212.0,CENTRO,1
2024-01-07 02:00:00,3.03,9.25,59.7,39.3,59.0,99.0,116.0,4.3,0.3,238.0,CENTRO,2
2024-01-07 03:00:00,2.42,9.0,21.4,38.5,46.0,59.9,90.0,4.2,1.9,319.0,CENTRO,3
2024-01-07 04:00:00,2.35,9.0,29.6,37.2,49.0,66.8,108.0,4.4,2.2,313.0,CENTRO,4
2024-01-07 05:00:00,2.34,9.0,27.6,36.2,47.0,63.7,101.0,4.2,1.6,13.0,CENTRO,5
2024-01-07 06:00:00,2.01,9.0,10.2,36.7,36.0,46.9,78.0,5.6,3.0,19.0,CENTRO,6
2024-01-07 07:00:00,1.91,9.0,10.5,34.3,24.0,44.8,52.0,5.3,1.5,53.0,CENTRO,7
2024-01-07 08:00:00,1.93,10.0,16.1,33.3,26.0,49.4,63.0,5.2,3.1,5.0,CENTRO,8
2024-01-07 09:00:00,1.92,14.0,11.2,31.7,21.0,42.9,59.0,5.7,4.2,28.0,CENTRO,9
2024-01-07 10:00:00,1.84,17.0,13.4,29.5,23.0,42.9,63.0,6.8,7.6,33.0,CENTRO,10
2024-01-07 11:00:00,1.82,20.0,17.8,28.9,32.0,46.7,76.0,20.2,8.2,25.0,CENTRO,11
2024-01-07 12:00:00,1.82,18.0,14.6,29.0,34.0,43.7,73.0,25.0,7.0,27.0,CENTRO,12
2024-01-07 13:00:00,1.83,18.0,16.9,26.1,29.0,42.9,64.0,14.8,9.1,28.0,CENTRO,13
2024-01-07 14:00:00,1.77,29.0,5.0,13.0,18.0,17.9,44.0,9.9,10.0,39.0,CENTRO,14
2024-01-07 15:00:00,1.81,21.0,8.7,20.8,21.0,29.5,44.0,6.2,8.5,21.0,CENTRO,15
2024-01-07 16:00:00,1.88,14.0,13.8,29.8,23.0,43.6,52.0,6.7,6.1,18.0,CENTRO,16
2024-01-07 17:00:00,1.93,19.0,7.4,26.5,19.0,34.0,46.0,6.3,3.9,33.0,CENTRO,17
2024-01-07 18:00:00,1.83,33.0,4.0,15.0,16.0,19.0,43.0,5.4,6.5,84.0,CENTRO,18
2024-01-07 19:00:00,1.74,38.0,3.3,9.3,10.0,12.6,30.0,4.6,7.3,93.0,CENTRO,19
2024-01-07 20:00:00,1.73,37.0,3.1,8.2,11.0,11.3,29.0,4.1,8.9,111.0,CENTRO,20
2024-01-07 21:00:00,1.72,37.0,2.8,6.9,10.0,9.7,25.0,3.8,8.0,117.0,CENTRO,21
2024-01-07 22:00:00,1.72,34.0,2.8,8.6,11.0,11.4,24.0,3.7,3.5,57.0,CENTRO,22
2024-01-07 23:00:00,1.76,23.0,3.3,18.4,15.0,21.6,30.0,3.7,5.8,26.0,CENTRO,23
2024-01-08 00:00:00,1.74,15.0,3.1,22.3,17.0,25.4,34.0,3.9,1.3,271.0,CENTRO,0
2024-01-08 01:00:00,1.77,18.0,2.9,14.2,15.0,17.1,30.0,3.6,1.8,262.0,CENTRO,1
2024-01-08 02:00:00,1.86,14.0,3.1,17.5,16.0,20.6,32.0,3.4,1.3,247.0,CENTRO,2
2024-01-08 03:00:00,1.86,13.0,3.5,18.6,17.0,22.1,34.0,3.4,1.7,218.0,CENTRO,3
2024-01-08 04:00:00,1.85,14.0,3.4,16.9,18.0,20.3,31.0,3.3,2.1,248.0,CENTRO,4
2024-01-08 05:00:00,1.79,14.0,3.3,14.8,22.0,18.1,36.0,3.3,2.5,236.0,CENTRO,5
2024-01-08 06:00:00,1.84,11.0,5.0,18.1,31.0,23.1,78.0,3.2,3.0,223.0,CENTRO,6
2024-01-08 07:00:00,1.94,10.0,11.3,19.3,35.0,30.5,75.0,3.3,0.9,193.0,CENTRO,7
2024-01-08 08:00:00,2.24,9.0,30.1,21.4,41.0,51.5,102.0,3.5,1.4,219.0,CENTRO,8
2024-01-08 09:00:00,2.48,11.0,49.0,24.4,39.0,73.4,99.0,3.7,1.2,225.0,CENTRO,9
2024-01-08 10:00:00,2.5,13.0,57.4,29.6,32.0,87.0,87.0,4.8,0.9,200.0,CENTRO,10
2024-01-08 11:00:00,2.43,16.0,47.7,32.6,24.0,80.3,81.0,6.1,1.3,55.0,CENTRO,11
2024-01-08 12:00:00,2.55,23.0,41.0,43.1,31.0,84.1,98.0,6.3,5.3,50.0,CENTRO,12
2024-01-08 13:00:00,2.5,32.0,29.8,49.5,40.0,79.3,128.0,6.6,8.7,50.0,CENTRO,13
2024-01-08 14:00:00,1.96,50.0,8.6,21.7,19.0,30.4,91.0,4.6,10.5,59.0,CENTRO,14
2024-01-08 15:00:00,1.75,52.0,6.2,14.8,10.0,21.1,68.0,3.6,11.5,63.0,CENTRO,15
2024-01-08 16:00:00,1.85,53.0,6.6,21.2,11.0,27.8,62.0,6.0,9.6,54.0,CENTRO,16
2024-01-08 17:00:00,1.87,55.0,5.4,22.1,15.0,27.5,68.0,9.9,7.3,78.0,CENTRO,17
2024-01-08 18:00:00,2.46,23.0,13.3,46.1,17.0,59.4,94.0,6.7,2.0,221.0,CENTRO,18
2024-01-08 19:00:00,2.31,23.0,14.6,31.7,25.0,46.2,279.0,5.1,11.3,9.0,CENTRO,19
2024-01-08 20:00:00,1.8,32.0,4.0,14.3,18.0,18.3,188.0,4.1,13.4,44.0,CENTRO,20
2024-01-08 21:00:00,1.72,34.0,4.3,13.5,16.0,17.8,159.0,4.0,12.1,49.0,CENTRO,21
2024-01-08 22:00:00,1.64,26.0,4.4,20.9,17.0,25.3,167.0,5.2,11.6,79.0,CENTRO,22
2024-01-08 23:00:00,1.57,28.0,3.3,18.5,11.0,21.8,90.0,4.7,9.4,97.0,CENTRO,23
2024-01-09 00:00:00,1.56,26.0,3.3,21.6,11.0,25.0,74.0,5.1,7.0,90.0,CENTRO,0
2024-01-09 01:00:00,1.55,23.0,3.1,22.9,12.0,26.2,83.0,5.2,6.2,135.0,CENTRO,1
2024-01-09 02:00:00,1.51,28.0,2.9,15.0,11.0,17.9,83.0,4.0,3.9,183.0,CENTRO,2
2024-01-09 03:00:00,1.51,30.0,2.9,13.2,11.0,16.1,91.0,4.1,6.0,220.0,CENTRO,3
2024-01-09 04:00:00,1.51,29.0,3.05,15.1,14.0,17.9,118.0,3.8,4.3,87.0,CENTRO,4
2024-01-09 05:00:00,1.53,27.0,3.2,16.9,18.0,19.7,145.0,3.5,7.1,101.0,CENTRO,5
2024-01-09 06:00:00,1.48,29.0,3.35,13.7,14.0,16.6,116.0,3.3,6.9,101.0,CENTRO,6
2024-01-09 07:00:00,1.53,26.0,3.5,16.0,10.0,19.5,82.0,3.5,6.0,102.0,CENTRO,7
2024-01-09 08:00:00,1.63,22.0,5.4,18.8,11.0,24.2,96.0,3.5,7.7,112.0,CENTRO,8
2024-01-09 09:00:00,1.6,28.0,5.9,15.9,14.0,21.7,117.0,5.8,8.9,102.0,CENTRO,9
2024-01-09 10:00:00,1.57,31.0,6.9,13.2,15.0,20.1,137.0,5.8,10.1,103.0,CENTRO,10
2024-01-09 11:00:00,1.56,33.0,7.8,11.9,16.0,19.7,130.0,5.1,11.0,103.0,CENTRO,11
2024-01-09 12:00:00,1.55,37.0,7.0,10.6,17.0,17.5,136.0,4.5,11.5,95.0,CENTRO,12
2024-01-09 13:00:00,1.62,39.0,8.2,13.5,17.0,21.7,130.0,4.2,8.7,80.0,CENTRO,13
2024-01-09 14:00:00,1.64,42.0,8.5,15.5,18.0,24.0,124.0,4.3,6.7,48.0,CENTRO,14
2024-01-09 15:00:00,1.66,44.0,8.4,16.7,20.0,25.1,126.0,4.4,7.8,47.0,CENTRO,15
2024-01-09 16:00:00,1.61,46.0,6.3,13.5,19.0,19.7,125.0,4.1,10.1,64.0,CENTRO,16
2024-01-09 17:00:00,1.62,45.0,4.9,12.1,18.0,16.9,129.0,4.0,9.8,97.0,CENTRO,17
2024-01-09 18:00:00,1.58,44.0,3.7,11.4,19.0,15.2,131.0,3.9,10.8,123.0,CENTRO,18
2024-01-09 19:00:00,1.57,42.0,3.6,11.9,23.0,15.5,169.0,3.5,12.2,122.0,CENTRO,19
2024-01-09 20:00:00,1.54,42.0,3.2,9.7,28.0,12.9,180.0,3.5,10.7,123.0,CENTRO,20
2024-01-09 21:00:00,1.52,38.0,3.6,11.1,27.0,14.7,169.0,3.4,6.4,129.0,CENTRO,21
2024-01-09 22:00:00,1.52,40.0,2.8,8.5,27.0,11.3,163.0,3.3,8.1,106.0,CENTRO,22
2024-01-09 23:00:00,1.58,31.0,3.7,14.7,26.5,18.4,158.0,3.3,3.8,136.0,CENTRO,23
2024-01-10 00:00:00,1.58,30.0,2.8,14.5,26.0,17.3,93.0,3.3,2.8,97.0,CENTRO,0
2024-01-10 01:00:00,1.59,26.0,2.8,15.3,26.0,18.2,102.0,3.1,1.2,196.0,CENTRO,1
2024-01-10 02:00:00,1.7,16.0,5.2,24.9,28.0,30.0,95.0,3.3,2.6,244.0,CENTRO,2
2024-01-10 03:00:00,1.85,10.0,27.7,34.0,51.0,61.8,109.0,4.5,2.6,219.0,CENTRO,3
2024-01-10 04:00:00,1.81,10.0,25.7,34.1,53.0,59.8,155.0,4.9,2.5,257.0,CENTRO,4
2024-01-10 05:00:00,1.72,10.0,9.2,31.0,40.0,40.2,153.0,4.0,2.3,254.0,CENTRO,5
2024-01-10 06:00:00,1.74,10.25,17.4,29.8,40.0,47.2,122.0,4.0,2.7,265.0,CENTRO,6
2024-01-10 07:00:00,1.95,10.5,38.2,28.3,44.0,66.5,135.0,3.8,1.7,265.0,CENTRO,7
2024-01-10 08:00:00,2.49,10.75,79.3,30.7,51.0,110.0,154.0,5.2,1.7,286.0,CENTRO,8
2024-01-10 09:00:00,2.46,11.0,77.8,32.6,54.0,110.5,292.0,6.2,1.6,354.0,CENTRO,9
2024-01-10 10:00:00,2.59,14.0,72.8,38.0,71.0,110.8,174.0,7.6,2.6,352.0,CENTRO,10
