date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Zona,Hora
2024-08-14 21:00:00,0.7856123822341858,1.7,,15.856299603174604,19.0,34.0,15.234362416107382,711.6,0.0,57.16687898089172,2.8,0.0,28.811493943472406,11.7,145.0,NORTE,21
2024-08-14 22:00:00,0.7856123822341858,1.7,,15.856299603174604,13.0,41.0,15.234362416107382,711.9,0.0,57.16687898089172,3.2,0.0,28.811493943472406,9.8,144.0,NORTE,22
2024-08-14 23:00:00,0.7856123822341858,1.6,,15.856299603174604,17.0,37.0,15.234362416107382,712.3,0.0,57.16687898089172,3.2,0.0,28.811493943472406,15.9,104.0,NORTE,23
2024-08-15 00:00:00,0.7856123822341858,1.6,,15.856299603174604,18.0,33.0,15.234362416107382,712.4,0.0,57.16687898089172,2.9,0.0,28.811493943472406,14.2,102.0,NORTE,0
2024-08-15 01:00:00,0.7856123822341858,1.7,,15.856299603174604,17.0,35.0,15.234362416107382,712.3,0.0,57.16687898089172,3.4,0.0,28.811493943472406,12.6,117.0,NORTE,1
2024-08-15 02:00:00,0.7856123822341858,1.7,,15.856299603174604,16.0,25.0,15.234362416107382,712.3,0.0,57.16687898089172,3.3,0.0,28.811493943472406,10.5,139.0,NORTE,2
2024-08-15 03:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,14.0,24.0,15.234362416107382,712.0,0.0,57.16687898089172,3.1,0.0,28.811493943472406,7.4,152.0,NORTE,3
2024-08-15 04:00:00,0.7856123822341858,1.6,,15.856299603174604,10.0,25.0,15.234362416107382,711.8,0.0,57.16687898089172,3.2,0.0,28.811493943472406,6.0,249.0,NORTE,4
2024-08-15 05:00:00,0.7856123822341858,1.6,,15.856299603174604,8.0,31.0,15.234362416107382,711.8,0.0,57.16687898089172,3.2,0.0,28.811493943472406,6.4,266.0,NORTE,5
2024-08-15 06:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,4.0,26.0,15.234362416107382,712.0,0.0,57.16687898089172,3.1,0.0,28.811493943472406,4.9,250.0,NORTE,6
2024-08-15 07:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,4.0,28.0,15.234362416107382,712.1,0.0,57.16687898089172,3.1,0.011,28.811493943472406,6.8,267.0,NORTE,7
2024-08-15 08:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,7.0,33.0,15.234362416107382,712.4,0.0,57.16687898089172,3.0,0.093,28.811493943472406,7.2,271.0,NORTE,8
2024-08-15 09:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,11.0,35.0,15.234362416107382,712.9,0.0,57.16687898089172,2.9,0.225,28.811493943472406,5.3,276.0,NORTE,9
2024-08-15 10:00:00,0.7856123822341858,1.7,,15.856299603174604,12.0,47.0,15.234362416107382,713.3,0.0,57.16687898089172,2.9,0.231,28.811493943472406,5.3,269.0,NORTE,10
2024-08-15 11:00:00,0.7856123822341858,1.7,,15.856299603174604,25.0,61.0,15.234362416107382,713.3,0.0,57.16687898089172,2.8,0.485,28.811493943472406,2.4,212.0,NORTE,11
2024-08-15 12:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,43.0,66.0,15.234362416107382,713.0,0.0,57.16687898089172,2.8,0.586,28.811493943472406,2.9,203.0,NORTE,12
2024-08-15 13:00:00,0.7856123822341858,3.0,4.5,7.6,59.0,95.0,15.234362416107382,712.6,0.0,57.16687898089172,2.9,0.518,28.811493943472406,7.5,122.0,NORTE,13
2024-08-15 14:00:00,0.7856123822341858,3.7,8.1,11.8,57.0,116.0,15.234362416107382,712.1,0.0,57.16687898089172,2.8,0.491,28.811493943472406,9.2,107.0,NORTE,14
2024-08-15 15:00:00,0.7856123822341858,2.7,4.3,7.0,56.0,59.0,15.234362416107382,711.8,0.0,57.16687898089172,2.8,0.591,28.811493943472406,8.0,107.0,NORTE,15
2024-08-15 16:00:00,0.7856123822341858,2.5,3.5,6.0,53.0,35.0,15.234362416107382,711.2,0.0,57.16687898089172,2.8,0.573,28.811493943472406,10.2,104.0,NORTE,16
2024-08-15 17:00:00,0.7856123822341858,2.6,3.2,5.7,46.0,33.0,15.234362416107382,711.0,0.0,57.16687898089172,2.9,0.436,28.811493943472406,14.9,104.0,NORTE,17
2024-08-15 18:00:00,0.7856123822341858,2.6,3.3,5.9,39.0,40.0,15.234362416107382,710.9,0.0,57.16687898089172,2.7,0.2,28.811493943472406,16.1,109.0,NORTE,18
2024-08-15 19:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,33.0,34.0,15.234362416107382,710.7,0.0,57.16687898089172,2.9,0.131,28.811493943472406,15.2,113.0,NORTE,19
2024-08-15 20:00:00,0.7856123822341858,2.4,6.6,9.1,27.0,29.0,15.234362416107382,711.0,0.0,57.16687898089172,3.0,0.012,28.811493943472406,10.9,131.0,NORTE,20
2024-08-15 21:00:00,0.7856123822341858,2.5,7.2,9.8,20.0,31.0,15.234362416107382,711.4,0.0,57.16687898089172,3.3,0.0,28.811493943472406,11.4,122.0,NORTE,21
2024-08-15 22:00:00,0.7856123822341858,2.5,4.3,6.8,20.0,28.0,15.234362416107382,711.9,0.0,57.16687898089172,3.1,0.0,28.811493943472406,14.6,95.0,NORTE,22
2024-08-15 23:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,18.0,30.0,15.234362416107382,712.2,0.0,57.16687898089172,3.2,0.0,28.811493943472406,15.1,95.0,NORTE,23
2024-08-16 00:00:00,0.7856123822341858,2.4,3.1,5.6,18.0,24.0,15.234362416107382,712.2,0.0,57.16687898089172,3.2,0.0,28.811493943472406,13.4,105.0,NORTE,0
2024-08-16 01:00:00,0.7856123822341858,2.4,2.8,5.1,19.0,21.0,15.234362416107382,712.1,0.0,57.16687898089172,2.9,0.0,28.811493943472406,14.0,109.0,NORTE,1
2024-08-16 02:00:00,0.7856123822341858,2.3,2.5,4.8,19.0,21.0,15.234362416107382,711.9,0.0,57.16687898089172,2.9,0.0,28.811493943472406,7.1,120.0,NORTE,2
2024-08-16 03:00:00,0.7856123822341858,2.2,2.4,4.7,17.0,20.0,15.234362416107382,711.8,0.0,57.16687898089172,2.8,0.0,28.811493943472406,8.8,138.0,NORTE,3
2024-08-16 04:00:00,0.7856123822341858,2.2,2.6,4.9,16.0,12.0,15.234362416107382,711.7,0.0,57.16687898089172,2.8,0.0,28.811493943472406,7.7,134.0,NORTE,4
2024-08-16 05:00:00,0.7856123822341858,2.3,3.1,5.4,13.0,16.0,15.234362416107382,711.7,0.0,57.16687898089172,2.9,0.0,28.811493943472406,6.1,30.0,NORTE,5
2024-08-16 06:00:00,0.7856123822341858,2.7,3.7,6.3,12.0,20.0,15.234362416107382,712.1,0.0,57.16687898089172,2.8,0.0,28.811493943472406,5.0,9.0,NORTE,6
2024-08-16 07:00:00,0.7856123822341858,4.0,5.2,9.2,10.0,15.0,15.234362416107382,712.5,0.0,57.16687898089172,2.8,0.005,28.811493943472406,3.3,104.0,NORTE,7
2024-08-16 08:00:00,0.7856123822341858,5.6,6.1,11.7,9.0,22.0,15.234362416107382,713.1,0.0,57.16687898089172,2.9,0.062,28.811493943472406,3.9,203.0,NORTE,8
2024-08-16 09:00:00,0.7856123822341858,4.8,5.3,10.1,14.0,26.0,15.234362416107382,713.4,0.0,57.16687898089172,2.9,0.207,28.811493943472406,4.4,296.0,NORTE,9
2024-08-16 10:00:00,0.7856123822341858,4.3,5.4,9.7,24.0,51.0,15.234362416107382,713.5,0.0,57.16687898089172,2.9,0.406,28.811493943472406,5.0,254.0,NORTE,10
2024-08-16 11:00:00,0.7856123822341858,3.8,6.1,10.0,40.0,30.0,15.234362416107382,713.6,0.0,57.16687898089172,2.8,0.591,28.811493943472406,2.3,179.0,NORTE,11
2024-08-16 12:00:00,0.7856123822341858,3.1,6.8,9.9,64.0,36.0,15.234362416107382,713.4,0.0,57.16687898089172,2.8,0.671,28.811493943472406,5.1,145.0,NORTE,12
2024-08-16 13:00:00,0.7856123822341858,2.6,4.2,6.7,62.0,34.0,15.234362416107382,713.0,0.0,57.16687898089172,2.8,0.757,28.811493943472406,5.1,51.0,NORTE,13
2024-08-16 14:00:00,0.7856123822341858,2.5,2.7,5.2,45.0,21.0,15.234362416107382,712.5,0.0,57.16687898089172,2.7,0.704,28.811493943472406,8.3,82.0,NORTE,14
2024-08-16 15:00:00,0.7856123822341858,2.5,2.6,5.1,43.0,19.0,15.234362416107382,712.1,0.0,57.16687898089172,2.7,0.656,28.811493943472406,12.2,91.0,NORTE,15
2024-08-16 16:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,44.0,16.0,15.234362416107382,711.7,0.0,57.16687898089172,2.7,0.543,28.811493943472406,11.7,111.0,NORTE,16
2024-08-16 17:00:00,0.7856123822341858,2.6,2.8,5.3,38.0,21.0,15.234362416107382,711.4,0.0,57.16687898089172,2.7,0.378,28.811493943472406,15.6,123.0,NORTE,17
2024-08-16 18:00:00,0.7856123822341858,2.6,2.5,5.1,33.0,27.0,15.234362416107382,711.2,0.0,57.16687898089172,2.7,0.282,28.811493943472406,18.2,122.0,NORTE,18
2024-08-16 19:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,29.0,23.0,15.234362416107382,711.3,0.0,57.16687898089172,2.7,0.12,28.811493943472406,15.9,125.0,NORTE,19
2024-08-16 20:00:00,0.7856123822341858,2.5,6.2,8.7,21.0,19.0,15.234362416107382,711.4,0.0,57.16687898089172,2.6,0.008,28.811493943472406,12.1,156.0,NORTE,20
2024-08-16 21:00:00,0.7856123822341858,2.5,7.0,9.6,18.0,18.0,15.234362416107382,711.9,0.0,57.16687898089172,2.7,0.0,28.811493943472406,11.2,157.0,NORTE,21
2024-08-16 22:00:00,0.7856123822341858,2.7,8.3,11.0,12.0,23.0,15.234362416107382,712.3,0.0,57.16687898089172,2.8,0.0,28.811493943472406,8.6,128.0,NORTE,22
2024-08-16 23:00:00,0.7856123822341858,2.7,7.6,10.2,13.0,29.0,15.234362416107382,712.6,0.0,57.16687898089172,2.8,0.0,28.811493943472406,9.3,141.0,NORTE,23
2024-08-17 00:00:00,0.7856123822341858,2.4,5.7,8.1,15.0,28.0,15.234362416107382,712.6,0.0,57.16687898089172,2.8,0.0,28.811493943472406,6.4,149.0,NORTE,0
2024-08-17 01:00:00,0.7856123822341858,2.3,3.7,6.0,15.0,19.0,15.234362416107382,712.7,0.0,57.16687898089172,2.9,0.0,28.811493943472406,8.4,159.0,NORTE,1
2024-08-17 02:00:00,0.7856123822341858,2.3,3.2,5.6,14.0,22.0,15.234362416107382,712.5,0.0,57.16687898089172,2.9,0.0,28.811493943472406,10.2,143.0,NORTE,2
2024-08-17 03:00:00,0.7856123822341858,2.4,3.4,5.8,13.0,21.0,15.234362416107382,712.4,0.0,57.16687898089172,2.9,0.0,28.811493943472406,7.2,170.0,NORTE,3
2024-08-17 04:00:00,0.7856123822341858,2.4,4.5,6.9,10.0,17.0,15.234362416107382,712.3,0.0,57.16687898089172,2.9,0.0,28.811493943472406,2.3,277.0,NORTE,4
2024-08-17 05:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,12.0,21.0,15.234362416107382,712.1,0.0,57.16687898089172,2.8,0.0,28.811493943472406,2.0,147.0,NORTE,5
2024-08-17 06:00:00,0.7856123822341858,2.5,3.2,5.6,13.0,20.0,15.234362416107382,712.3,0.0,57.16687898089172,2.8,0.0,28.811493943472406,4.3,120.0,NORTE,6
2024-08-17 07:00:00,0.7856123822341858,2.6,3.5,6.2,12.0,22.0,15.234362416107382,712.6,0.0,57.16687898089172,2.8,0.01,28.811493943472406,1.7,120.0,NORTE,7
2024-08-17 08:00:00,0.7856123822341858,3.8,4.4,8.2,11.0,22.0,15.234362416107382,712.9,0.0,57.16687898089172,2.8,0.079,28.811493943472406,1.4,133.0,NORTE,8
2024-08-17 09:00:00,0.7856123822341858,4.0,4.5,8.5,13.0,28.0,15.234362416107382,713.1,0.0,57.16687898089172,2.8,0.112,28.811493943472406,2.6,129.0,NORTE,9
2024-08-17 10:00:00,0.7856123822341858,4.1,4.4,8.5,19.0,30.0,15.234362416107382,713.5,0.0,57.16687898089172,2.8,0.243,28.811493943472406,4.0,82.0,NORTE,10
2024-08-17 11:00:00,0.7856123822341858,3.2,3.9,7.1,39.0,22.0,15.234362416107382,713.6,0.0,57.16687898089172,2.9,0.554,28.811493943472406,1.0,333.0,NORTE,11
2024-08-17 12:00:00,0.7856123822341858,2.7,4.1,6.8,60.0,29.0,15.234362416107382,713.4,0.0,57.16687898089172,2.8,0.625,28.811493943472406,2.9,145.0,NORTE,12
2024-08-17 13:00:00,0.7856123822341858,2.5,3.8,6.3,70.0,25.0,15.234362416107382,713.0,0.0,57.16687898089172,2.8,0.716,28.811493943472406,4.2,86.0,NORTE,13
2024-08-17 14:00:00,0.7856123822341858,2.5,3.5,6.0,62.0,28.0,15.234362416107382,712.4,0.0,57.16687898089172,2.7,0.716,28.811493943472406,9.6,118.0,NORTE,14
2024-08-17 15:00:00,0.7856123822341858,2.4,2.0,4.4,48.0,41.0,15.234362416107382,711.9,0.0,57.16687898089172,2.7,0.667,28.811493943472406,13.2,104.0,NORTE,15
2024-08-17 16:00:00,0.7856123822341858,77.1,0.2,77.3,42.0,30.0,15.234362416107382,711.6,0.0,57.16687898089172,2.8,0.567,28.811493943472406,14.1,113.0,NORTE,16
2024-08-17 17:00:00,0.7856123822341858,81.6,3.5,85.1,37.0,25.0,15.234362416107382,711.6,0.0,57.16687898089172,2.7,0.222,28.811493943472406,14.6,114.0,NORTE,17
2024-08-17 18:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,28.0,24.0,15.234362416107382,711.3,0.0,57.16687898089172,2.7,0.185,28.811493943472406,14.8,109.0,NORTE,18
2024-08-17 19:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,26.0,21.0,15.234362416107382,711.3,0.0,57.16687898089172,2.7,0.064,28.811493943472406,15.8,128.0,NORTE,19
2024-08-17 20:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,21.0,18.0,15.234362416107382,711.6,0.0,57.16687898089172,2.7,0.006,28.811493943472406,13.1,117.0,NORTE,20
2024-08-17 21:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,14.0,23.0,15.234362416107382,712.0,0.0,57.16687898089172,2.7,0.0,28.811493943472406,8.5,79.0,NORTE,21
2024-08-17 22:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,10.0,25.0,15.234362416107382,712.0,0.0,57.16687898089172,2.7,0.0,28.811493943472406,10.0,47.0,NORTE,22
2024-08-17 23:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,29.0,15.234362416107382,712.2,0.0,57.16687898089172,2.8,0.0,28.811493943472406,11.2,79.0,NORTE,23
2024-08-18 00:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,17.0,30.0,15.234362416107382,712.4,0.0,57.16687898089172,2.7,0.0,28.811493943472406,12.3,101.0,NORTE,0
2024-08-18 01:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,17.0,22.0,15.234362416107382,712.5,0.0,57.16687898089172,2.7,0.0,28.811493943472406,9.5,146.0,NORTE,1
2024-08-18 02:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,14.0,19.0,15.234362416107382,712.5,0.0,57.16687898089172,2.8,0.0,28.811493943472406,9.6,171.0,NORTE,2
2024-08-18 03:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,35.0,15.234362416107382,712.4,0.0,57.16687898089172,2.8,0.0,28.811493943472406,5.8,187.0,NORTE,3
2024-08-18 04:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,8.0,20.0,15.234362416107382,712.3,0.0,57.16687898089172,2.9,0.0,28.811493943472406,5.3,260.0,NORTE,4
2024-08-18 05:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,8.0,21.0,15.234362416107382,712.3,0.0,57.16687898089172,2.9,0.0,28.811493943472406,6.9,262.0,NORTE,5
2024-08-18 06:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,7.0,20.0,15.234362416107382,712.6,0.0,57.16687898089172,2.8,0.0,28.811493943472406,3.9,274.0,NORTE,6
2024-08-18 07:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,5.0,19.0,15.234362416107382,712.9,0.0,57.16687898089172,2.9,0.006,28.811493943472406,3.3,255.0,NORTE,7
2024-08-18 08:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,7.0,23.0,15.234362416107382,713.2,0.0,57.16687898089172,2.9,0.072,28.811493943472406,6.3,285.0,NORTE,8
2024-08-18 09:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,14.0,23.0,15.234362416107382,713.5,0.0,57.16687898089172,2.8,0.213,28.811493943472406,5.1,307.0,NORTE,9
2024-08-18 10:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,25.0,23.0,15.234362416107382,713.7,0.0,57.16687898089172,2.8,0.375,28.811493943472406,1.5,205.0,NORTE,10
2024-08-18 11:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,37.0,28.0,15.234362416107382,713.7,0.0,57.16687898089172,2.8,0.535,28.811493943472406,1.8,163.0,NORTE,11
2024-08-18 12:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,39.0,29.0,15.234362416107382,713.5,0.0,57.16687898089172,2.8,0.638,28.811493943472406,8.0,80.0,NORTE,12
2024-08-18 13:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,47.0,21.0,15.234362416107382,713.3,0.0,57.16687898089172,2.8,0.715,28.811493943472406,7.5,102.0,NORTE,13
2024-08-18 14:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,53.0,17.0,15.234362416107382,712.9,0.0,57.16687898089172,2.7,0.736,28.811493943472406,9.5,127.0,NORTE,14
2024-08-18 15:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,48.0,20.0,15.234362416107382,712.4,0.0,57.16687898089172,2.7,0.698,28.811493943472406,10.2,118.0,NORTE,15
2024-08-18 16:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,42.0,21.0,15.234362416107382,712.0,0.0,57.16687898089172,2.9,0.228,28.811493943472406,12.2,121.0,NORTE,16
2024-08-18 17:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,32.0,18.0,15.234362416107382,711.9,0.0,57.16687898089172,2.9,0.15,28.811493943472406,12.0,116.0,NORTE,17
2024-08-18 18:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,31.0,20.0,15.234362416107382,711.9,0.0,57.16687898089172,3.2,0.103,28.811493943472406,13.3,116.0,NORTE,18
2024-08-18 19:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,25.0,24.0,15.234362416107382,711.9,0.0,57.16687898089172,4.2,0.04,28.811493943472406,11.2,132.0,NORTE,19
2024-08-18 20:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,22.0,19.0,15.234362416107382,711.8,0.0,57.16687898089172,3.9,0.002,28.811493943472406,10.0,149.0,NORTE,20
2024-08-18 21:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,16.0,15.234362416107382,712.1,0.0,57.16687898089172,4.2,0.0,28.811493943472406,8.8,141.0,NORTE,21
2024-08-18 22:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,21.0,15.234362416107382,712.8,0.0,57.16687898089172,4.6,0.0,28.811493943472406,11.1,85.0,NORTE,22
2024-08-18 23:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,16.0,20.0,15.234362416107382,713.3,0.0,57.16687898089172,5.8,0.0,28.811493943472406,14.4,77.0,NORTE,23
2024-08-19 00:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,15.0,20.0,15.234362416107382,713.4,0.0,57.16687898089172,5.2,0.0,28.811493943472406,13.7,93.0,NORTE,0
2024-08-19 01:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,13.0,15.234362416107382,713.2,0.0,57.16687898089172,4.3,0.0,28.811493943472406,8.7,119.0,NORTE,1
2024-08-19 02:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,14.0,15.234362416107382,712.9,0.0,57.16687898089172,3.9,0.0,28.811493943472406,7.1,147.0,NORTE,2
2024-08-19 03:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,12.0,15.234362416107382,712.9,0.0,57.16687898089172,3.3,0.0,28.811493943472406,3.3,251.0,NORTE,3
2024-08-19 04:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,10.0,18.0,15.234362416107382,712.9,0.0,57.16687898089172,3.3,0.0,28.811493943472406,4.5,262.0,NORTE,4
2024-08-19 05:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,8.0,16.0,15.234362416107382,713.1,0.0,57.16687898089172,3.2,0.0,28.811493943472406,5.3,237.0,NORTE,5
2024-08-19 06:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,5.0,15.0,15.234362416107382,713.4,0.0,57.16687898089172,3.1,0.0,28.811493943472406,4.5,246.0,NORTE,6
2024-08-19 07:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,4.0,16.0,15.234362416107382,713.6,0.0,57.16687898089172,3.3,0.007,28.811493943472406,4.7,228.0,NORTE,7
2024-08-19 08:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,5.0,22.0,15.234362416107382,713.7,0.0,57.16687898089172,3.3,0.08,28.811493943472406,4.7,258.0,NORTE,8
2024-08-19 09:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,8.0,32.0,15.234362416107382,713.7,0.0,57.16687898089172,3.1,0.253,28.811493943472406,5.0,301.0,NORTE,9
2024-08-19 10:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,15.0,42.0,15.234362416107382,713.8,0.0,57.16687898089172,3.0,0.376,28.811493943472406,6.2,294.0,NORTE,10
2024-08-19 11:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,29.0,48.0,15.234362416107382,713.9,0.0,57.16687898089172,2.8,0.476,28.811493943472406,2.0,213.0,NORTE,11
2024-08-19 12:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,36.0,38.0,15.234362416107382,714.0,0.0,57.16687898089172,2.8,0.513,28.811493943472406,4.9,73.0,NORTE,12
2024-08-19 13:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,45.0,29.0,15.234362416107382,714.1,0.0,57.16687898089172,2.7,0.587,28.811493943472406,6.0,103.0,NORTE,13
2024-08-19 14:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,52.0,31.0,15.234362416107382,714.0,0.0,57.16687898089172,2.7,0.475,28.811493943472406,10.5,113.0,NORTE,14
2024-08-19 15:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,40.0,26.0,15.234362416107382,713.6,0.0,57.16687898089172,2.8,0.502,28.811493943472406,9.2,101.0,NORTE,15
2024-08-19 16:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,39.0,23.0,15.234362416107382,713.3,0.0,57.16687898089172,2.7,0.34,28.811493943472406,12.3,126.0,NORTE,16
2024-08-19 17:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,28.0,25.0,15.234362416107382,713.0,0.0,57.16687898089172,2.7,0.133,28.811493943472406,12.6,155.0,NORTE,17
2024-08-19 18:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,23.0,22.0,15.234362416107382,713.2,0.0,57.16687898089172,2.7,0.133,28.811493943472406,11.2,148.0,NORTE,18
2024-08-19 19:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,25.0,14.0,15.234362416107382,713.2,0.0,57.16687898089172,2.9,0.073,28.811493943472406,10.8,129.0,NORTE,19
2024-08-19 20:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,20.0,23.0,15.234362416107382,713.2,0.0,57.16687898089172,3.2,0.005,28.811493943472406,11.7,131.0,NORTE,20
2024-08-19 21:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,12.0,23.0,15.234362416107382,713.3,0.0,57.16687898089172,3.6,0.0,28.811493943472406,9.6,144.0,NORTE,21
2024-08-19 22:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,12.0,25.0,15.234362416107382,713.5,0.0,57.16687898089172,3.8,0.0,28.811493943472406,9.3,151.0,NORTE,22
2024-08-19 23:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,9.0,25.0,15.234362416107382,713.6,0.0,57.16687898089172,4.7,0.0,28.811493943472406,8.4,100.0,NORTE,23
2024-08-20 00:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,20.0,30.0,15.234362416107382,713.8,0.0,57.16687898089172,4.6,0.0,28.811493943472406,14.8,82.0,NORTE,0
2024-08-20 01:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,25.0,17.0,15.234362416107382,714.2,0.0,57.16687898089172,3.4,0.0,28.811493943472406,12.3,104.0,NORTE,1
2024-08-20 02:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,24.0,14.0,15.234362416107382,713.9,0.0,57.16687898089172,4.0,0.0,28.811493943472406,8.6,79.0,NORTE,2
2024-08-20 03:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,24.0,11.0,15.234362416107382,713.7,0.0,57.16687898089172,3.5,0.0,28.811493943472406,5.4,174.0,NORTE,3
2024-08-20 04:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,16.0,9.0,15.234362416107382,713.8,0.0,57.16687898089172,3.5,0.0,28.811493943472406,5.7,233.0,NORTE,4
2024-08-20 05:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,13.0,15.234362416107382,714.0,0.0,57.16687898089172,3.7,0.0,28.811493943472406,4.0,267.0,NORTE,5
2024-08-20 06:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,7.0,17.0,15.234362416107382,714.1,0.0,57.16687898089172,3.4,0.0,28.811493943472406,4.0,276.0,NORTE,6
2024-08-20 07:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,4.0,34.0,15.234362416107382,714.3,0.0,57.16687898089172,3.3,0.006,28.811493943472406,4.6,243.0,NORTE,7
2024-08-20 08:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,6.0,35.0,15.234362416107382,714.8,0.0,57.16687898089172,3.3,0.095,28.811493943472406,4.6,243.0,NORTE,8
2024-08-20 09:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,13.0,40.0,15.234362416107382,715.1,0.0,57.16687898089172,3.1,0.257,28.811493943472406,2.4,270.0,NORTE,9
2024-08-20 10:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,26.0,35.0,15.234362416107382,715.3,0.0,57.16687898089172,2.9,0.41,28.811493943472406,4.3,296.0,NORTE,10
2024-08-20 11:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,41.0,29.0,15.234362416107382,715.2,0.0,57.16687898089172,2.9,0.543,28.811493943472406,2.9,312.0,NORTE,11
2024-08-20 12:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,49.0,41.0,15.234362416107382,715.2,0.0,57.16687898089172,2.8,0.648,28.811493943472406,6.2,85.0,NORTE,12
2024-08-20 13:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,61.0,32.0,15.234362416107382,714.8,0.0,57.16687898089172,2.9,0.702,28.811493943472406,9.4,96.0,NORTE,13
2024-08-20 14:00:00,0.7856123822341858,5.21153091265947,,15.856299603174604,70.0,23.0,15.234362416107382,714.2,0.0,57.16687898089172,5.5,0.714,28.811493943472406,10.9,69.0,NORTE,14
2024-08-20 15:00:00,0.7856123822341858,3.5,5.9,9.3,59.0,26.0,15.234362416107382,713.7,0.0,57.16687898089172,6.0,0.652,28.811493943472406,14.5,66.0,NORTE,15
