station_name,street_name,hour_start,date,weighted_harmonic_speed,avg_tti_street,total_sample_size,avg_travel_time_std
CENTRO,,0,2024-08-01,52.546830438232966,1.0,2755,1.070877192982456
CENTRO,,1,2024-08-01,56.47810957736205,0.9904444444444445,1559,0.7786666666666666
CENTRO,,2,2024-08-01,59.0179293449067,0.9789743589743589,877,0.5064102564102564
CENTRO,,3,2024-08-01,61.45532745096465,0.9910526315789473,435,0.53
CENTRO,,4,2024-08-01,59.16442292557742,0.9719230769230769,913,0.7165384615384615
CENTRO,,5,2024-08-01,58.48736373310916,0.9692857142857143,2244,0.87
CENTRO,,6,2024-08-01,52.751497446346285,1.0279310344827588,6600,1.3536206896551723
CENTRO,,7,2024-08-01,48.543468655531974,1.1266101694915254,11387,1.731864406779661
CENTRO,,8,2024-08-01,46.64078631018632,1.1537288135593222,15071,1.6752542372881356
CENTRO,,9,2024-08-01,43.4111291746668,1.207586206896552,15238,2.134655172413793
CENTRO,,10,2024-08-01,45.59418574915726,1.1281967213114752,13997,1.930983606557377
CENTRO,,11,2024-08-01,45.37808737815712,1.160983606557377,12396,1.9750819672131148
CENTRO,,12,2024-08-01,46.87371249231995,1.1057377049180328,12177,1.9085245901639345
CENTRO,,13,2024-08-01,45.22635426180236,1.151967213114754,13041,1.9342622950819675
CENTRO,,14,2024-08-01,44.855704488467474,1.1704918032786886,12927,2.2049180327868854
CENTRO,,15,2024-08-01,46.04141113565036,1.1554098360655738,12152,1.9727868852459016
CENTRO,,16,2024-08-01,44.81334982813304,1.1570491803278689,11883,2.023770491803279
CENTRO,,17,2024-08-01,41.90125604025174,1.290983606557377,12245,2.9218032786885244
CENTRO,,18,2024-08-01,37.59500506467843,1.6355737704918032,11448,4.543114754098361
CENTRO,,19,2024-08-01,43.51793626807924,1.2045901639344263,12652,2.4104918032786884
CENTRO,,20,2024-08-01,46.4875837332492,1.1098360655737705,12733,1.729016393442623
CENTRO,,21,2024-08-01,47.93865628269208,1.0560655737704918,8947,1.5642622950819673
CENTRO,,22,2024-08-01,49.17323875462778,1.079491525423729,6916,1.516271186440678
CENTRO,,23,2024-08-01,50.93654977151139,1.0313559322033898,4869,1.0857627118644069
CENTRO,Avenida Antonio L. Rodríguez,0,2024-08-01,53.021154516916646,1.0,77,0.8325
CENTRO,Avenida Antonio L. Rodríguez,5,2024-08-01,47.492541564934314,1.13,64,0.725
CENTRO,Avenida Antonio L. Rodríguez,6,2024-08-01,51.75073828624579,1.0275,260,0.7974999999999999
CENTRO,Avenida Antonio L. Rodríguez,7,2024-08-01,46.460615044762235,1.12,589,0.9025
CENTRO,Avenida Antonio L. Rodríguez,8,2024-08-01,45.89668643181026,1.135,808,0.81
CENTRO,Avenida Antonio L. Rodríguez,9,2024-08-01,35.338210673177535,1.4224999999999999,621,1.4274999999999998
CENTRO,Avenida Antonio L. Rodríguez,10,2024-08-01,37.35307522381119,1.3675,494,1.1125
CENTRO,Avenida Antonio L. Rodríguez,11,2024-08-01,40.69005348215324,1.2525,272,1.3975
CENTRO,Avenida Antonio L. Rodríguez,12,2024-08-01,39.50227880479015,1.2974999999999999,268,1.4625000000000001
CENTRO,Avenida Antonio L. Rodríguez,13,2024-08-01,42.016655040111615,1.2375,469,1.06
CENTRO,Avenida Antonio L. Rodríguez,14,2024-08-01,40.60969073363563,1.2775,444,1.1275
CENTRO,Avenida Antonio L. Rodríguez,15,2024-08-01,39.77661318451343,1.3025,370,1.095
CENTRO,Avenida Antonio L. Rodríguez,16,2024-08-01,40.637931635856305,1.2725,474,1.19
CENTRO,Avenida Antonio L. Rodríguez,17,2024-08-01,39.69182071852111,1.295,792,0.8674999999999999
CENTRO,Avenida Antonio L. Rodríguez,18,2024-08-01,40.87104987792117,1.275,722,1.0375
CENTRO,Avenida Antonio L. Rodríguez,19,2024-08-01,43.902906638762936,1.1975,460,0.72
CENTRO,Avenida Antonio L. Rodríguez,20,2024-08-01,41.82933379839554,1.2349999999999999,284,1.5425
CENTRO,Avenida Antonio L. Rodríguez,21,2024-08-01,47.946482967096856,1.11,227,0.925
CENTRO,Avenida Antonio L. Rodríguez,22,2024-08-01,46.20199395419137,1.1324999999999998,141,0.9425
CENTRO,Avenida Antonio L. Rodríguez,23,2024-08-01,46.78850133705383,1.12,123,0.9650000000000001
CENTRO,Avenida Constitución,0,2024-08-01,66.96002120926212,1.0,14733,1.193846153846154
CENTRO,Avenida Constitución,1,2024-08-01,71.39277570694489,0.9925882352941177,8260,1.1235294117647059
CENTRO,Avenida Constitución,2,2024-08-01,71.96852618608183,1.0043243243243243,5361,0.8478378378378378
CENTRO,Avenida Constitución,3,2024-08-01,75.66321699016451,1.0332558139534884,1829,0.9883720930232558
CENTRO,Avenida Constitución,4,2024-08-01,77.95750453099593,1.110681818181818,2404,1.5534090909090907
CENTRO,Avenida Constitución,5,2024-08-01,72.95511465934543,1.0054117647058822,7496,0.9884705882352941
CENTRO,Avenida Constitución,6,2024-08-01,62.43280271138066,1.0871111111111111,24355,1.731037037037037
CENTRO,Avenida Constitución,7,2024-08-01,59.09225353163921,1.1346808510638298,42142,1.944113475177305
CENTRO,Avenida Constitución,8,2024-08-01,54.79046119622462,1.2617931034482759,57844,2.238758620689655
CENTRO,Avenida Constitución,9,2024-08-01,53.2944999040123,1.2935862068965516,59333,2.5407586206896555
CENTRO,Avenida Constitución,10,2024-08-01,57.8453061018499,1.1970344827586206,50218,1.9591724137931033
CENTRO,Avenida Constitución,11,2024-08-01,56.15180387632033,1.2129655172413794,45434,2.2656551724137928
CENTRO,Avenida Constitución,12,2024-08-01,55.213910598824796,1.242551724137931,51682,2.3344827586206898
CENTRO,Avenida Constitución,13,2024-08-01,51.37635248667552,1.3573793103448275,53371,3.0820689655172413
CENTRO,Avenida Constitución,14,2024-08-01,51.78326033649137,1.4424827586206896,53445,3.1228275862068964
CENTRO,Avenida Constitución,15,2024-08-01,57.05800616696321,1.1924827586206896,45231,2.0639310344827586
CENTRO,Avenida Constitución,16,2024-08-01,55.799957745614755,1.2622758620689656,50469,2.627379310344828
CENTRO,Avenida Constitución,17,2024-08-01,52.82976242546109,1.412344827586207,55734,3.404758620689655
CENTRO,Avenida Constitución,18,2024-08-01,36.76308542417211,2.0153424657534247,51582,5.408767123287671
CENTRO,Avenida Constitución,19,2024-08-01,46.76276062643363,1.4495172413793105,51510,3.289793103448276
CENTRO,Avenida Constitución,20,2024-08-01,55.21715354405454,1.2224475524475524,40977,2.191048951048951
CENTRO,Avenida Constitución,21,2024-08-01,58.360192775227524,1.1632374100719425,34973,1.9158992805755395
CENTRO,Avenida Constitución,22,2024-08-01,60.95544297876787,1.1087943262411348,30164,1.564822695035461
CENTRO,Avenida Constitución,23,2024-08-01,63.9598356894106,1.061900826446281,21118,1.072892561983471
CENTRO,Avenida Cristóbal Colón,0,2024-08-01,32.61992637288431,1.0,2252,5.067123287671232
CENTRO,Avenida Cristóbal Colón,1,2024-08-01,33.412522981377386,1.1328125,398,4.978125
CENTRO,Avenida Cristóbal Colón,2,2024-08-01,30.872336593194703,1.05325,548,5.00525
CENTRO,Avenida Cristóbal Colón,3,2024-08-01,29.198696890056944,1.1649999999999998,165,6.3028571428571425
CENTRO,Avenida Cristóbal Colón,4,2024-08-01,25.042975551363902,1.0433333333333334,109,5.142222222222222
CENTRO,Avenida Cristóbal Colón,5,2024-08-01,35.961936798097824,0.99,940,4.83421875
CENTRO,Avenida Cristóbal Colón,6,2024-08-01,31.259908510684646,1.156849315068493,5148,7.028630136986302
CENTRO,Avenida Cristóbal Colón,7,2024-08-01,28.244168863136345,1.2834246575342465,12348,8.334794520547947
CENTRO,Avenida Cristóbal Colón,8,2024-08-01,27.220564619774763,1.4053424657534248,17533,8.647260273972602
CENTRO,Avenida Cristóbal Colón,9,2024-08-01,26.606238046485284,1.3864383561643834,14119,8.449726027397261
CENTRO,Avenida Cristóbal Colón,10,2024-08-01,25.851803646502713,1.5665753424657534,12671,9.822739726027397
CENTRO,Avenida Cristóbal Colón,11,2024-08-01,26.232434487115256,1.4621917808219178,9921,9.033972602739727
CENTRO,Avenida Cristóbal Colón,12,2024-08-01,25.799353039841417,1.4572602739726026,13302,8.937671232876713
CENTRO,Avenida Cristóbal Colón,13,2024-08-01,25.42307948678851,1.4684931506849315,12608,9.124520547945206
CENTRO,Avenida Cristóbal Colón,14,2024-08-01,25.327323284030758,1.4736986301369863,13505,9.47
CENTRO,Avenida Cristóbal Colón,15,2024-08-01,26.289034352059602,1.4698630136986301,11978,9.410821917808219
CENTRO,Avenida Cristóbal Colón,16,2024-08-01,25.976611192192912,1.4901369863013698,11822,8.938356164383562
CENTRO,Avenida Cristóbal Colón,17,2024-08-01,24.623128281090032,1.5591780821917807,16713,9.183287671232877
CENTRO,Avenida Cristóbal Colón,18,2024-08-01,22.79052061777071,1.6747945205479453,16586,10.318767123287671
CENTRO,Avenida Cristóbal Colón,19,2024-08-01,26.165738558389787,1.4526027397260273,15333,8.987808219178083
CENTRO,Avenida Cristóbal Colón,20,2024-08-01,27.889190101727408,1.322054794520548,10841,8.643013698630137
CENTRO,Avenida Cristóbal Colón,21,2024-08-01,29.17433267257717,1.2298630136986302,6237,7.946849315068493
CENTRO,Avenida Cristóbal Colón,22,2024-08-01,30.675220554599516,1.1532876712328768,4925,6.724246575342466
CENTRO,Avenida Cristóbal Colón,23,2024-08-01,31.167274271897533,1.0804109589041095,3639,7.368082191780822
CENTRO,Avenida Cristóbal Colón P,0,2024-08-01,17.2,1.0,48,30.1
CENTRO,Avenida Cristóbal Colón P,1,2024-08-01,42.2,0.41,13,1.73
CENTRO,Avenida Cristóbal Colón P,2,2024-08-01,47.2,0.36,19,0.91
CENTRO,Avenida Cristóbal Colón P,3,2024-08-01,49.1,0.35,16,1.15
CENTRO,Avenida Cristóbal Colón P,5,2024-08-01,42.4,0.4,19,1.62
CENTRO,Avenida Cristóbal Colón P,6,2024-08-01,27.1,0.63,84,25.61
CENTRO,Avenida Cristóbal Colón P,7,2024-08-01,39.6,0.43,261,2.95
CENTRO,Avenida Cristóbal Colón P,8,2024-08-01,26.2,0.66,429,8.12
CENTRO,Avenida Cristóbal Colón P,9,2024-08-01,21.9,0.78,348,28.46
CENTRO,Avenida Cristóbal Colón P,10,2024-08-01,35.9,0.48,385,6.49
CENTRO,Avenida Cristóbal Colón P,11,2024-08-01,35.6,0.48,226,2.67
CENTRO,Avenida Cristóbal Colón P,12,2024-08-01,35.4,0.49,290,3.01
CENTRO,Avenida Cristóbal Colón P,13,2024-08-01,31.500000000000004,0.55,306,3.84
CENTRO,Avenida Cristóbal Colón P,14,2024-08-01,32.0,0.54,332,3.91
CENTRO,Avenida Cristóbal Colón P,15,2024-08-01,34.1,0.5,278,3.47
CENTRO,Avenida Cristóbal Colón P,16,2024-08-01,31.299999999999997,0.55,290,3.82
CENTRO,Avenida Cristóbal Colón P,17,2024-08-01,27.4,0.63,427,4.33
CENTRO,Avenida Cristóbal Colón P,18,2024-08-01,24.1,0.71,450,6.63
CENTRO,Avenida Cristóbal Colón P,19,2024-08-01,27.6,0.62,409,5.2
CENTRO,Avenida Cristóbal Colón P,20,2024-08-01,31.9,0.54,304,4.11
CENTRO,Avenida Cristóbal Colón P,21,2024-08-01,36.8,0.47,161,3.37
CENTRO,Avenida Cristóbal Colón P,22,2024-08-01,38.7,0.44,126,1.94
CENTRO,Avenida Cristóbal Colón P,23,2024-08-01,40.3,0.43,97,2.49
CENTRO,Avenida Cuauhtémoc,0,2024-08-01,37.676598033507794,1.0,1914,4.560943396226415
CENTRO,Avenida Cuauhtémoc,1,2024-08-01,41.828065331627265,0.9342,1280,2.7262
CENTRO,Avenida Cuauhtémoc,2,2024-08-01,39.31065196828834,1.0337500000000002,643,3.5854166666666667
CENTRO,Avenida Cuauhtémoc,3,2024-08-01,40.71888587708138,1.1215384615384616,328,2.2326923076923078
CENTRO,Avenida Cuauhtémoc,4,2024-08-01,43.50725735014975,1.040625,185,1.495
CENTRO,Avenida Cuauhtémoc,5,2024-08-01,38.466115367338794,1.0503225806451613,1090,3.788064516129032
CENTRO,Avenida Cuauhtémoc,6,2024-08-01,34.28935311168531,1.2174074074074073,3677,7.0748148148148156
CENTRO,Avenida Cuauhtémoc,7,2024-08-01,31.233423182906833,1.3007407407407408,7376,7.644444444444445
CENTRO,Avenida Cuauhtémoc,8,2024-08-01,32.56942481965703,1.384814814814815,11418,7.645370370370371
CENTRO,Avenida Cuauhtémoc,9,2024-08-01,30.10617300907366,1.3637037037037036,11255,7.904444444444444
CENTRO,Avenida Cuauhtémoc,10,2024-08-01,29.138516566372797,1.4027777777777777,8466,7.446481481481482
CENTRO,Avenida Cuauhtémoc,11,2024-08-01,27.33204682479047,1.527962962962963,9268,8.323148148148148
CENTRO,Avenida Cuauhtémoc,12,2024-08-01,26.25266444045749,1.5264814814814813,9161,8.462962962962964
CENTRO,Avenida Cuauhtémoc,13,2024-08-01,25.522808342847657,1.546851851851852,9732,8.830925925925927
CENTRO,Avenida Cuauhtémoc,14,2024-08-01,26.083791022482423,1.5872222222222223,11474,8.718703703703703
CENTRO,Avenida Cuauhtémoc,15,2024-08-01,26.30234753471656,1.5542592592592595,10180,8.380925925925926
CENTRO,Avenida Cuauhtémoc,16,2024-08-01,25.880487190712874,1.5905555555555555,9996,8.770925925925926
CENTRO,Avenida Cuauhtémoc,17,2024-08-01,20.836411110443436,1.9524074074074076,13061,10.334444444444443
CENTRO,Avenida Cuauhtémoc,18,2024-08-01,17.44878316779837,2.3564814814814814,12993,11.647962962962962
CENTRO,Avenida Cuauhtémoc,19,2024-08-01,20.439107456083875,1.9722222222222223,12273,10.880925925925924
CENTRO,Avenida Cuauhtémoc,20,2024-08-01,29.05377926191723,1.4101851851851852,10273,7.952037037037037
CENTRO,Avenida Cuauhtémoc,21,2024-08-01,31.70547080890369,1.2709259259259258,5982,7.048703703703704
CENTRO,Avenida Cuauhtémoc,22,2024-08-01,33.7869806823417,1.1624074074074076,4406,6.851111111111111
CENTRO,Avenida Cuauhtémoc,23,2024-08-01,36.61206674049211,1.0331481481481481,3286,4.437407407407408
CENTRO,Avenida Cuauhtémoc S,0,2024-08-01,36.44878351246014,1.0,498,8.431000000000001
CENTRO,Avenida Cuauhtémoc S,1,2024-08-01,39.39043246328885,0.906,370,5.493
CENTRO,Avenida Cuauhtémoc S,2,2024-08-01,48.58106222895658,0.8271428571428572,94,2.2585714285714285
CENTRO,Avenida Cuauhtémoc S,3,2024-08-01,44.712713569151994,0.9657142857142856,80,3.29
CENTRO,Avenida Cuauhtémoc S,4,2024-08-01,38.015513474144214,1.0571428571428572,78,6.36
CENTRO,Avenida Cuauhtémoc S,5,2024-08-01,35.18928585488761,1.018,373,9.711
CENTRO,Avenida Cuauhtémoc S,6,2024-08-01,37.325533443565206,1.0390000000000001,816,9.623999999999999
CENTRO,Avenida Cuauhtémoc S,7,2024-08-01,34.1109562615645,1.1480000000000001,1797,10.398
CENTRO,Avenida Cuauhtémoc S,8,2024-08-01,36.01548068973663,1.093,2460,9.034
CENTRO,Avenida Cuauhtémoc S,9,2024-08-01,32.99959155151372,1.182,2002,8.998999999999999
CENTRO,Avenida Cuauhtémoc S,10,2024-08-01,29.517778827605213,1.302,1689,10.812000000000001
CENTRO,Avenida Cuauhtémoc S,11,2024-08-01,28.34691744419511,1.351,1917,10.858
CENTRO,Avenida Cuauhtémoc S,12,2024-08-01,25.29650013778985,1.4440000000000002,1789,14.044
CENTRO,Avenida Cuauhtémoc S,13,2024-08-01,25.769817133183732,1.474,2074,14.936000000000002
CENTRO,Avenida Cuauhtémoc S,14,2024-08-01,27.212158970119287,1.399,2582,14.587
CENTRO,Avenida Cuauhtémoc S,15,2024-08-01,26.835092122357388,1.409,2135,12.184999999999999
CENTRO,Avenida Cuauhtémoc S,16,2024-08-01,27.307289083106966,1.364,2276,12.097
CENTRO,Avenida Cuauhtémoc S,17,2024-08-01,26.689676587535924,1.445,2949,11.504000000000001
CENTRO,Avenida Cuauhtémoc S,18,2024-08-01,26.2344267942207,1.455,3235,11.064
CENTRO,Avenida Cuauhtémoc S,19,2024-08-01,26.904250816896973,1.4120000000000001,3163,10.55
CENTRO,Avenida Cuauhtémoc S,20,2024-08-01,30.91882504625802,1.24,2242,10.588
CENTRO,Avenida Cuauhtémoc S,21,2024-08-01,32.51105173024684,1.162,1328,11.799000000000001
CENTRO,Avenida Cuauhtémoc S,22,2024-08-01,36.114976772568006,1.081,903,9.226
CENTRO,Avenida Cuauhtémoc S,23,2024-08-01,37.85381973150663,0.959,671,6.257
CENTRO,Avenida Doctor Ignacio Morones Prieto,0,2024-08-01,67.74283145730102,1.0,24102,1.708418604651163
CENTRO,Avenida Doctor Ignacio Morones Prieto,1,2024-08-01,69.7050357001313,0.9677202072538861,12083,0.7362694300518134
CENTRO,Avenida Doctor Ignacio Morones Prieto,2,2024-08-01,71.73668148035446,0.9751832460732984,7997,0.5986387434554974
CENTRO,Avenida Doctor Ignacio Morones Prieto,3,2024-08-01,73.09820658853856,0.9614545454545453,6226,0.5500606060606061
CENTRO,Avenida Doctor Ignacio Morones Prieto,4,2024-08-01,75.2306119506374,0.948125,10889,0.5726704545454546
CENTRO,Avenida Doctor Ignacio Morones Prieto,5,2024-08-01,73.7547789071055,0.9378606965174129,18936,0.684228855721393
CENTRO,Avenida Doctor Ignacio Morones Prieto,6,2024-08-01,66.72853991652633,0.981030042918455,50561,1.0981974248927038
CENTRO,Avenida Doctor Ignacio Morones Prieto,7,2024-08-01,62.20919704456059,1.083862660944206,80452,1.6734763948497855
CENTRO,Avenida Doctor Ignacio Morones Prieto,8,2024-08-01,57.74741551945106,1.1312499999999999,98786,1.705301724137931
CENTRO,Avenida Doctor Ignacio Morones Prieto,9,2024-08-01,53.94604494806083,1.2439743589743588,95561,2.4202136752136756
CENTRO,Avenida Doctor Ignacio Morones Prieto,10,2024-08-01,42.83097762890066,1.8299145299145299,85691,3.148076923076923
CENTRO,Avenida Doctor Ignacio Morones Prieto,11,2024-08-01,38.755545202891774,2.170557939914163,69234,3.986480686695279
CENTRO,Avenida Doctor Ignacio Morones Prieto,12,2024-08-01,37.555919170763396,2.5805982905982905,67368,5.295555555555556
CENTRO,Avenida Doctor Ignacio Morones Prieto,13,2024-08-01,34.29655475952137,2.816512605042017,67035,5.841176470588236
CENTRO,Avenida Doctor Ignacio Morones Prieto,14,2024-08-01,34.612987205650626,2.738382978723404,66926,5.533787234042554
CENTRO,Avenida Doctor Ignacio Morones Prieto,15,2024-08-01,36.326044527435705,2.5553617021276596,64774,4.903531914893617
CENTRO,Avenida Doctor Ignacio Morones Prieto,16,2024-08-01,31.18744030749202,3.0505857740585776,65940,6.107112970711297
CENTRO,Avenida Doctor Ignacio Morones Prieto,17,2024-08-01,26.588537202065336,3.677478991596639,69956,7.417731092436975
CENTRO,Avenida Doctor Ignacio Morones Prieto,18,2024-08-01,24.404066394130417,4.760257510729614,69051,8.390515021459228
CENTRO,Avenida Doctor Ignacio Morones Prieto,19,2024-08-01,29.72527210854964,3.420334728033473,71235,7.530669456066946
CENTRO,Avenida Doctor Ignacio Morones Prieto,20,2024-08-01,50.22949335557367,1.43731914893617,76733,2.10463829787234
CENTRO,Avenida Doctor Ignacio Morones Prieto,21,2024-08-01,58.277375767408934,1.1142918454935622,60181,1.8779828326180257
CENTRO,Avenida Doctor Ignacio Morones Prieto,22,2024-08-01,62.681381707954706,1.0435897435897437,51912,1.2794871794871794
CENTRO,Avenida Doctor Ignacio Morones Prieto,23,2024-08-01,65.52278685343106,0.9999130434782609,35112,0.7304347826086957
CENTRO,Avenida Doctor José Eleuterio González,0,2024-08-01,61.53290367455108,1.0,51918,1.1483333333333334
CENTRO,Avenida Doctor José Eleuterio González,1,2024-08-01,66.41414847792815,0.9809691629955948,29745,1.0740528634361233
CENTRO,Avenida Doctor José Eleuterio González,2,2024-08-01,65.62777478458521,0.9934389140271493,16059,0.839185520361991
CENTRO,Avenida Doctor José Eleuterio González,3,2024-08-01,70.31732910449702,0.9912429378531072,7814,0.45774011299435025
CENTRO,Avenida Doctor José Eleuterio González,4,2024-08-01,71.86050854990098,0.9840571428571429,10799,0.6458285714285714
CENTRO,Avenida Doctor José Eleuterio González,5,2024-08-01,64.51984416677566,0.9579377431906615,29086,1.0545136186770427
CENTRO,Avenida Doctor José Eleuterio González,6,2024-08-01,55.51742097838522,1.1090252707581227,94739,1.4091335740072202
CENTRO,Avenida Doctor José Eleuterio González,7,2024-08-01,48.9907280795401,1.457942238267148,139176,1.9216606498194944
CENTRO,Avenida Doctor José Eleuterio González,8,2024-08-01,41.79747846020078,2.107642857142857,143700,3.6682142857142854
CENTRO,Avenida Doctor José Eleuterio González,9,2024-08-01,35.958445864369374,3.1223214285714285,126001,5.989535714285714
CENTRO,Avenida Doctor José Eleuterio González,10,2024-08-01,41.65637098372212,1.6457142857142857,161333,2.2131785714285717
CENTRO,Avenida Doctor José Eleuterio González,11,2024-08-01,42.227491681311676,1.490357142857143,174928,2.0917142857142856
CENTRO,Avenida Doctor José Eleuterio González,12,2024-08-01,40.694140156759296,1.583465703971119,176424,2.1696028880866427
CENTRO,Avenida Doctor José Eleuterio González,13,2024-08-01,34.80556282842983,1.8887500000000002,176178,2.650714285714286
CENTRO,Avenida Doctor José Eleuterio González,14,2024-08-01,33.46346295652626,1.9970714285714284,179852,2.6446785714285714
CENTRO,Avenida Doctor José Eleuterio González,15,2024-08-01,37.93352415585891,1.6707942238267148,182349,2.0778339350180506
CENTRO,Avenida Doctor José Eleuterio González,16,2024-08-01,35.476561926449044,1.8509285714285715,176458,2.6033214285714283
CENTRO,Avenida Doctor José Eleuterio González,17,2024-08-01,35.39850795683984,2.2924372759856633,175527,3.8355913978494627
CENTRO,Avenida Doctor José Eleuterio González,18,2024-08-01,32.026694647171375,2.8134657039711195,175578,5.4076895306859205
CENTRO,Avenida Doctor José Eleuterio González,19,2024-08-01,35.157491475577764,2.235892857142857,175826,3.586785714285714
CENTRO,Avenida Doctor José Eleuterio González,20,2024-08-01,39.36725691689265,1.7674460431654677,168307,2.65431654676259
CENTRO,Avenida Doctor José Eleuterio González,21,2024-08-01,47.63780034332756,1.3148736462093864,143539,1.6312996389891696
CENTRO,Avenida Doctor José Eleuterio González,22,2024-08-01,54.380415904960984,1.1432129963898918,115845,1.5685198555956679
CENTRO,Avenida Doctor José Eleuterio González,23,2024-08-01,57.31175154305783,1.082116788321168,88885,1.4639051094890512
CENTRO,Avenida General Lázaro Cárdenas,0,2024-08-01,42.584460343417824,1.0,108,1.0474999999999999
CENTRO,Avenida General Lázaro Cárdenas,1,2024-08-01,45.739862235776634,1.005,38,1.1
CENTRO,Avenida General Lázaro Cárdenas,4,2024-08-01,44.55988537175308,1.03,30,1.2650000000000001
CENTRO,Avenida General Lázaro Cárdenas,5,2024-08-01,46.79988957829425,0.98,62,1.01
CENTRO,Avenida General Lázaro Cárdenas,6,2024-08-01,45.47988747502366,1.01,72,1.4
CENTRO,Avenida General Lázaro Cárdenas,7,2024-08-01,37.9666762060507,1.2525,220,2.3575
CENTRO,Avenida General Lázaro Cárdenas,8,2024-08-01,38.81175388389207,1.1825,311,1.5574999999999999
CENTRO,Avenida General Lázaro Cárdenas,9,2024-08-01,39.08835650040883,1.0875,406,1.3175
CENTRO,Avenida General Lázaro Cárdenas,10,2024-08-01,38.52411692559281,1.135,373,1.6425
CENTRO,Avenida General Lázaro Cárdenas,11,2024-08-01,37.03755110384301,1.3275000000000001,377,6.67
CENTRO,Avenida General Lázaro Cárdenas,12,2024-08-01,38.306075224856905,1.1475,457,1.735
CENTRO,Avenida General Lázaro Cárdenas,13,2024-08-01,37.73513491414554,1.1875,515,1.2525
CENTRO,Avenida General Lázaro Cárdenas,14,2024-08-01,37.15797628781684,1.1575,588,1.2075
CENTRO,Avenida General Lázaro Cárdenas,15,2024-08-01,36.14411283728537,1.17,544,3.1225
CENTRO,Avenida General Lázaro Cárdenas,16,2024-08-01,35.158213409648404,1.21,646,1.6025
CENTRO,Avenida General Lázaro Cárdenas,17,2024-08-01,12.590870809484873,3.1075,536,13.38
CENTRO,Avenida General Lázaro Cárdenas,18,2024-08-01,12.353556827473426,3.185,604,10.27
CENTRO,Avenida General Lázaro Cárdenas,19,2024-08-01,18.988826655764516,1.95,517,8.3575
CENTRO,Avenida General Lázaro Cárdenas,20,2024-08-01,37.66251430907604,1.15,419,1.3925
CENTRO,Avenida General Lázaro Cárdenas,21,2024-08-01,39.30126328699918,1.13,361,1.535
CENTRO,Avenida General Lázaro Cárdenas,22,2024-08-01,39.83526982829109,1.0750000000000002,295,1.08
CENTRO,Avenida General Lázaro Cárdenas,23,2024-08-01,41.100053147996725,1.0425,237,0.895
CENTRO,Avenida General Pablo González Garza,0,2024-08-01,42.368229395521794,1.0,3009,2.5122962962962965
CENTRO,Avenida General Pablo González Garza,1,2024-08-01,43.67083258105285,1.0064556962025317,1377,2.1202531645569622
CENTRO,Avenida General Pablo González Garza,2,2024-08-01,45.56029681565142,0.9954999999999999,934,2.5886666666666667
CENTRO,Avenida General Pablo González Garza,3,2024-08-01,49.594441285450415,0.8962264150943396,673,1.9650943396226417
CENTRO,Avenida General Pablo González Garza,4,2024-08-01,50.678452067517675,0.8303571428571429,424,2.373571428571428
CENTRO,Avenida General Pablo González Garza,5,2024-08-01,43.47421376698597,0.9916379310344827,1940,2.7097413793103446
CENTRO,Avenida General Pablo González Garza,6,2024-08-01,41.94605367539872,1.135068493150685,6253,2.7993835616438356
CENTRO,Avenida General Pablo González Garza,7,2024-08-01,37.22857152832183,1.3002666666666667,15529,3.9326
CENTRO,Avenida General Pablo González Garza,8,2024-08-01,31.888602139725972,1.9878666666666667,22596,6.4978
CENTRO,Avenida General Pablo González Garza,9,2024-08-01,29.892256236445167,1.9964666666666668,22369,7.658
CENTRO,Avenida General Pablo González Garza,10,2024-08-01,32.313728348925316,1.6352666666666666,19095,5.698733333333333
CENTRO,Avenida General Pablo González Garza,11,2024-08-01,31.818573804626066,1.5235333333333334,15220,5.263
CENTRO,Avenida General Pablo González Garza,12,2024-08-01,34.822087971477764,1.361,16864,4.311866666666666
CENTRO,Avenida General Pablo González Garza,13,2024-08-01,33.75860240506205,1.4929999999999999,18879,4.924066666666667
CENTRO,Avenida General Pablo González Garza,14,2024-08-01,34.93771347334699,1.3863333333333332,19797,4.526666666666666
CENTRO,Avenida General Pablo González Garza,15,2024-08-01,34.25427505296248,1.4304666666666666,17480,5.945266666666666
CENTRO,Avenida General Pablo González Garza,16,2024-08-01,34.39196618221885,1.5869333333333333,17941,5.621066666666667
CENTRO,Avenida General Pablo González Garza,17,2024-08-01,29.533277193805656,2.1277333333333335,17193,7.2786
CENTRO,Avenida General Pablo González Garza,18,2024-08-01,26.15796950869534,2.8829333333333333,17430,11.314266666666667
CENTRO,Avenida General Pablo González Garza,19,2024-08-01,29.598416362577552,2.2733333333333334,18304,8.340733333333334
CENTRO,Avenida General Pablo González Garza,20,2024-08-01,35.42060795477556,1.4150666666666667,16539,4.601
CENTRO,Avenida General Pablo González Garza,21,2024-08-01,37.09861550428518,1.2653333333333334,12240,3.4574000000000003
CENTRO,Avenida General Pablo González Garza,22,2024-08-01,38.99706966067526,1.1710135135135136,7988,3.3096621621621622
CENTRO,Avenida General Pablo González Garza,23,2024-08-01,40.78770823645075,1.0516,6906,2.4852000000000003
CENTRO,Avenida Ignacio Morones Prieto,0,2024-08-01,52.50724246652431,1.0,1000,0.6607407407407407
CENTRO,Avenida Ignacio Morones Prieto,1,2024-08-01,46.24614054880268,0.985,479,0.6275
CENTRO,Avenida Ignacio Morones Prieto,2,2024-08-01,46.52997488900211,0.974375,294,0.508125
